id,nc_school_number,district_number,district,federal_school_number,name,description,inception,wikidata_id,url,usnews_url,address,city,city_id,latitude,longitude,operational_status,type,designation,virtual_status,sbe_region,college_board_number,county,county_id,Opening In School Year,Locale Type Desc
NCG17625,780325,780,Public Schools of Robeson County,370393002232,Fairmont High School,Public high school in Fairmont. Part of the Public Schools of Robeson County district.,,,http://www.robeson.k12.nc.us/schools.cfm?id=fhs&SchoolID=325,,5419 Old Stage Road  Fairmont NC 28340 9454,Fairmont,NCG05076,34.4789399,-79.0934544,Open,Regular School,Public,NOTVIRTUAL,Sandhills,341240,Robeson County,NCG12914,,"Rural, Distant"
NCG17626,780342,780,Public Schools of Robeson County,370393002237,Lumberton High School,Public high school in Lumberton. Part of the Public Schools of Robeson County district. Opened 1906.,1906,Q30600442,http://www.robeson.k12.nc.us/schools.cfm?id=lshs&schoolid=342,,3901 Fayetteville Rd  Lumberton NC 28358 2642,Lumberton,NCG09404,34.6466162,-78.9986321,Open,Regular School,Public,NOTVIRTUAL,Sandhills,342435,Robeson County,NCG12914,,"Rural, Distant"
NCG17627,780385,780,Public Schools of Robeson County,370393002791,PSRC Early College at RCC,Public high school located on the campus of Robeson Community College in Lumberton. Part of the Public Schools of Robeson County district.,,,,,5160 Fayetteville Road  Lumberton NC 28360,Lumberton,NCG09404,34.6770805,-79.0064902,Open,Regular School,Public,NOTVIRTUAL,Sandhills,342336,Robeson County,NCG12914,,"Rural, Distant"
NCG17628,780391,780,Public Schools of Robeson County,370393002239,Red Springs High,Public high school in Red Springs. Part of the Public Schools of Robeson County district.,,,http://www.robeson.k12.nc.us/schools.cfm?id=rshs&schoolid=391,,509 N Vance Street  Red Springs NC 28377,Red Springs,NCG12575,34.8238519,-79.1857582,Open,Regular School,Public,NOTVIRTUAL,Sandhills,343265,Robeson County,NCG12914,,"Rural, Distant"
NCG17629,780401,780,Public Schools of Robeson County,370393002244,St. Pauls High School,Public high school in Saint Pauls. Part of the Public Schools of Robeson County district.,,,https://www.robeson.k12.nc.us/o/sphs,,648 North Old Stage Rd  Saint Pauls NC 28384 1241,Saint Pauls,NCG14468,34.8172588,-78.9751438,Open,Regular School,Public,NOTVIRTUAL,Sandhills,343482,Robeson County,NCG12914,,"Rural, Distant"
NCG17630,780420,780,Public Schools of Robeson County,370393002102,Purnell Swett High,Public high school in Pembroke. Part of the Public Schools of Robeson County district.,,,http://www.robeson.k12.nc.us/schools.cfm?id=swett&schoolid=420,,11344 Deep Branch Road  Pembroke NC 28372,Pembroke,NCG11621,34.695558,-79.2467008,Open,Regular School,Public,NOTVIRTUAL,Sandhills,343050,Robeson County,NCG12914,,"Rural, Distant"
NCG17631,790314,790,Rockingham County Schools,370399002306,Dalton L. McMichael High School,Public high school in Mayodan. Part of the Rockingham County Schools district. Opened 1991.,1991,Q5211703,http://www.rock.k12.nc.us/Dmhs/index.htm,,6845 Hwy 135  Mayodan NC 27027 9714,Mayodan,NCG09754,36.4172668,-79.9426166,Open,Regular School,Public,SUPPVIRTUAL,Piedmont Triad,342450,Rockingham County,NCG12975,,"Town, Distant"
NCG17632,790354,790,Rockingham County Schools,370399001072,John Motley Morehead High School,Public high school in Eden. Part of the Rockingham County Schools district. Opened 1952.,1952,Q6249630,http://www.rock.k12.nc.us/Mhs/index.htm,,134 N Pierce St  Eden NC 27288 3599,Eden,NCG04749,36.5053363,-79.7354307,Open,Regular School,Public,SUPPVIRTUAL,Piedmont Triad,343715,Rockingham County,NCG12975,,"Town, Distant"
NCG17633,790366,790,Rockingham County Schools,370399001543,Reidsville High School,Public high school in Reidsville. Part of the Rockingham County Schools district. Opened 1960.,1960,Q7310046,http://www.rock.k12.nc.us/Rhs/index.htm,,1901 S Park Dr  Reidsville NC 27320 6899,Reidsville,NCG12651,36.3296794,-79.6753817,Open,Regular School,Public,SUPPVIRTUAL,Piedmont Triad,343282,Rockingham County,NCG12975,,"Town, Distant"
NCG17634,790378,790,Rockingham County Schools,370399001595,Rockingham County High School,Public high school in Reidsville. Part of the Rockingham County Schools district. Opened 1952.,1952,Q7355387,http://www.rock.k12.nc.us/Rchs/index.htm,,180 High School Rd  Reidsville NC 27320,Reidsville,NCG12651,36.386187,-79.7408638,Open,Regular School,Public,SUPPVIRTUAL,Piedmont Triad,344250,Rockingham County,NCG12975,,"Town, Distant"
NCG17635,790379,790,Rockingham County Schools,370399003014,Rockingham Co Early College High,Public high school in Wentworth. Part of the Rockingham County Schools district.,,,,,NC Hwy 65  Wentworth NC 27375,Wentworth,NCG16062,36.2556076,-79.960093,Open,Regular School,Public,SUPPVIRTUAL,Piedmont Triad,344258,Rockingham County,NCG12975,,"Town, Distant"
NCG17636,790392,790,Rockingham County Schools,370399002477,The SCORE Center,Public alternative school in Reidsville. Part of the Rockingham County Schools district.,,,,https://www.usnews.com/education/k12/north-carolina/the-score-center-14678,401 Moss Street  Reidsville NC 27320,Reidsville,NCG12651,36.3632097,-79.6795908,Open,Alternative Education,Public,SUPPVIRTUAL,Piedmont Triad,343284,Rockingham County,NCG12975,,"Town, Distant"
NCG17637,79A000,,,370011002541,Bethany Community School,Charter school in Summerfield.,,,http://www.bcmschool.com,https://www.usnews.com/education/k12/connecticut/bethany-community-school-205540,1288 Hudson Rd  Summerfield NC 27358,Summerfield,NCG14815,36.2620483,-79.8677733,Open,Regular School,Charter,NOTVIRTUAL,Piedmont Triad,976408,Rockingham County,NCG12975,,"Rural, Distant"
NCG17638,800308,800,Rowan-Salisbury Schools,370405002409,Henderson High School,Public alternative school in Salisbury. Part of the Rowan-Salisbury Schools district.,,,http://hihs.rss.k12.nc.us,,1215 North Main St  Salisbury NC 28144,Salisbury,NCG13279,35.6769444,-80.4564234,Open,Alternative Education,Public,NOTVIRTUAL,Southwest,343489,Rowan County,NCG13159,,"Rural, Fringe"
NCG17639,800340,800,Rowan-Salisbury Schools,370405001616,East Rowan High School,Public high school in Salisbury. Part of the Rowan-Salisbury Schools district. Opened 1959.,1959,Q5329307,http://erhs.rss.k12.nc.us,,175 St Luke's Church Rd  Salisbury NC 28146,Salisbury,NCG13279,35.5972472,-80.4018142,Open,Regular School,Public,NOTVIRTUAL,Southwest,343498,Rowan County,NCG13159,,"Rural, Fringe"
NCG17640,800361,800,Rowan-Salisbury Schools,370405002882,Jesse C. Carson High School,Public high school in China Grove. Part of the Rowan-Salisbury Schools district. Opened 2006.,2006,Q6186198,http://jchs.rss.k12.nc.us,,290 Kress Venture Dr  China Grove NC 28023,China Grove,NCG03065,35.5629088,-80.5457548,Open,Regular School,Public,NOTVIRTUAL,Southwest,340734,Rowan County,NCG13159,,"Rural, Fringe"
NCG17641,800376,800,Rowan-Salisbury Schools,370405001625,North Rowan High School,Public high school in Spencer. Part of the Rowan-Salisbury Schools district. Opened 1958.,1958,Q7056562,http://nrhs.rss.k12.nc.us,,300 North Whitehead Ave  Spencer NC 28159 2437,Spencer,NCG14340,35.6973332,-80.4294357,Open,Regular School,Public,NOTVIRTUAL,Southwest,343705,Rowan County,NCG13159,,"Rural, Fringe"
NCG17642,800394,800,Rowan-Salisbury Schools,370405003035,Rowan County Early College,Public high school in Salisbury. Part of the Rowan-Salisbury Schools district.,,,http://rcec.rss.k12.nc.us,,1333 Jake Alexander Blvd S  Salisbury NC 28146,Salisbury,NCG13279,35.6373171,-80.4805789,Open,Regular School,Public,NOTVIRTUAL,Southwest,343509,Rowan County,NCG13159,,"Rural, Fringe"
NCG17643,800396,800,Rowan-Salisbury Schools,370405002253,Salisbury High School,Public high school in Salisbury. Part of the Rowan-Salisbury Schools district. Opened 1926.,1926,Q7404772,http://shs.rss.k12.nc.us,,500 Lincolnton Rd  Salisbury NC 28144 6148,Salisbury,NCG13279,35.6653053,-80.4840105,Open,Regular School,Public,NOTVIRTUAL,Southwest,343495,Rowan County,NCG13159,,"Rural, Fringe"
NCG17644,800400,800,Rowan-Salisbury Schools,370405001629,South Rowan High School,Public high school in China Grove. Part of the Rowan-Salisbury Schools district. Opened 1961.,1961,Q7568349,http://srhs.rss.k12.nc.us,,1655 Patterson St  China Grove NC 28023 5705,China Grove,NCG03065,35.5730474,-80.6102888,Open,Regular School,Public,NOTVIRTUAL,Southwest,340731,Rowan County,NCG13159,,"Rural, Fringe"
NCG17645,800408,800,Rowan-Salisbury Schools,370405001630,West Rowan High School,Public high school in Mount Ulla. Part of the Rowan-Salisbury Schools district. Opened 1960.,1960,Q7986399,http://wrhs.rss.k12.nc.us,,8050 NC 801 Hwy  Mount Ulla NC 28125 8619,Mount Ulla,NCG10483,35.699923,-80.6456331,Open,Regular School,Public,NOTVIRTUAL,Southwest,342810,Rowan County,NCG13159,,"Rural, Fringe"
NCG17646,810324,810,Rutherford County Schools,370408001636,Chase High School,Public high school in Forest City. Part of the Rutherford County Schools district.,,,http://chs.rcsnc.org,,1603 Chase High Rd  Forest City NC 28043 9805,Forest City,NCG05390,35.2502768,-81.8430129,Open,Regular School,Public,NOTVIRTUAL,Western,341348,Rutherford County,NCG13231,,"Rural, Fringe"
NCG17647,810340,810,Rutherford County Schools,370408001640,East Rutherford High School,Public high school in Bostic. Part of the Rutherford County Schools district.,,,http://erhs.rcsnc.org/,,331 East High Rd  Bostic NC 28018,Bostic,NCG01676,35.3408462,-81.8178248,Open,Regular School,Public,NOTVIRTUAL,Western,341352,Rutherford County,NCG13231,,"Rural, Fringe"
NCG17648,810384,810,Rutherford County Schools,370408001651,R-S Central High School,Public high school in Rutherfordton. Part of the Rutherford County Schools district.,,,http://rschs.rcsnc.org/,,641 Hwy 221 North  Rutherfordton NC 28139,Rutherfordton,NCG13233,35.4014146,-81.9697178,Open,Regular School,Public,NOTVIRTUAL,Western,343470,Rutherford County,NCG13231,,"Rural, Fringe"
NCG17649,810385,810,Rutherford County Schools,370408002793,Rutherford Early College High School,Public high school in Spindale. Part of the Rutherford County Schools district.,,,http://reach.rcsnc.org/,,286 ICC Loop Road  Spindale NC 28160,Spindale,NCG14357,35.3353177,-81.9120009,Open,Regular School,Public,NOTVIRTUAL,Western,343714,Rutherford County,NCG13231,,"Rural, Fringe"
NCG17650,810386,810,Rutherford County Schools,370408002607,Rutherford Opportunity Center,Public alternative school in Forest City. Part of the Rutherford County Schools district.,,,http://roc.rcsnc.org/,https://www.usnews.com/education/k12/north-carolina/rutherford-opportunity-center-14691,140 Old Caroleen Road  Forest City NC 28043,Forest City,NCG05390,35.3298222,-81.8581643,Open,Alternative Education,Public,NOTVIRTUAL,Western,343471,Rutherford County,NCG13231,,"Rural, Fringe"
NCG17651,81A000,,,370009302480,Thomas Jefferson Class Academy,Charter school in Mooresboro.,,,http://www.tjca.teamcfa.school,https://www.usnews.com/education/k12/north-carolina/thomas-jefferson-class-academy-14252,2527 US 221A Hwy  Mooresboro NC 28114 7698,Mooresboro,NCG10333,35.2741098,-81.797241,Open,Regular School,Charter,SUPPVIRTUAL,Western,341804,Rutherford County,NCG13231,,"Town, Distant"
NCG17652,81B000,,,370031803187,Lake Lure Classical Academy,Charter school in Lake Lure.,,,http://www.llcharter.org,https://www.usnews.com/education/k12/north-carolina/lake-lure-classical-academy-153550,1058 Island Creek Rd.   Lake Lure NC 28746,Lake Lure,NCG08377,35.4076355,-82.1927326,Open,Regular School,Charter,NOTVIRTUAL,Western,342135,Rutherford County,NCG13231,2011,"Rural, Fringe"
NCG17653,820324,820,Sampson County Schools,370414003086,Sampson Early College High,Public high school in Clinton. Part of the Sampson County Schools district.,,,https://www.sampson.k12.nc.us/Domain/47,,1801 Sunset Ave  Clinton NC 28329,Clinton,NCG03227,34.9903709,-78.3597781,Open,Regular School,Public,NOTVIRTUAL,Sandhills,340761,Sampson County,NCG13321,,"Rural, Distant"
NCG17654,820348,820,Sampson County Schools,370414001672,Hobbton High School,Public high school in Newton Grove. Part of the Sampson County Schools district.,,Q28230629,https://www.sampson.k12.nc.us/Domain/21,,12201 Hobbton Hwy  Newton Grove NC 28366 7246,Newton Grove,NCG10808,35.1783824,-78.3294365,Open,Regular School,Public,NOTVIRTUAL,Sandhills,342915,Sampson County,NCG13321,,"Rural, Distant"
NCG17655,820349,820,Sampson County Schools,370414001674,Lakewood High School,Public high school in Salemburg. Part of the Sampson County Schools district.,,,https://www.sampson.k12.nc.us/Domain/22,https://www.usnews.com/education/k12/michigan/lakewood-high-school-10076,245 Lakewood School Rd  Salemburg NC 28385 9118,Salemburg,NCG13276,34.9913774,-78.5000555,Open,Regular School,Public,NOTVIRTUAL,Sandhills,343420,Sampson County,NCG13321,,"Rural, Distant"
NCG17656,820352,820,Sampson County Schools,370414001676,Midway High School,Public high school in Newton Grove. Part of the Sampson County Schools district.,,,https://www.sampson.k12.nc.us/Domain/23,https://www.usnews.com/education/k12/missouri/midway-high-12004,15274 Spiveys Corner Highway  Newton Grove NC 28366 6120,Newton Grove,NCG10808,35.173743,-78.4750679,Open,Regular School,Public,NOTVIRTUAL,Sandhills,341035,Sampson County,NCG13321,,"Rural, Distant"
NCG17657,820388,820,Sampson County Schools,370414001683,Richmond High School,Public high school in Rose Hill. Part of the Sampson County Schools district.,,,https://www.sampson.k12.nc.us/Domain/24,https://www.usnews.com/education/k12/new-york/south-richmond-high-school-is-ps-25-138937,1189 Kader Merritt Road  Rose Hill NC 28458,Rose Hill,NCG13093,34.808835,-78.242059,Open,Regular School,Public,NOTVIRTUAL,Sandhills,341723,Sampson County,NCG13321,,"Rural, Distant"
NCG17658,821308,821,Clinton City Schools,370093000353,Clinton High School,Public high school in Clinton. Part of the Clinton City Schools district.,,,http://chs.clinton.k12.nc.us,,340 Indian Town Road  Clinton NC 28328 1400,Clinton,NCG03227,34.9712462,-78.3309038,Open,Regular School,Public,SUPPVIRTUAL,Sandhills,340800,Sampson County,NCG13321,,"Town, Distant"
NCG17659,830316,830,Scotland County Schools,370420001687,Shaw Academy,Public alternative school in Laurinburg. Part of the Scotland County Schools district.,,,http://www.scotland.k12.nc.us/schools/e_laurinburg/,https://www.usnews.com/education/k12/north-carolina/shaw-academy-14698,18700 Old Wire Road  Laurinburg NC 28352,Laurinburg,NCG08539,34.8590678,-79.4168037,Open,Alternative Education,Public,NOTVIRTUAL,Sandhills,342171,Scotland County,NCG13510,,"Town, Distant"
NCG17660,830343,830,Scotland County Schools,370420003231,Scotland High School,Public high school in Laurinburg. Part of the Scotland County Schools district. Opened 1967.,1967,Q7435642,,,1000 West Church St  Laurinburg NC 28352 3834,Laurinburg,NCG08539,34.7782275,-79.4781225,Open,Regular School,Public,NOTVIRTUAL,Sandhills,342182,Scotland County,NCG13510,2012,"Town, Distant"
NCG17661,830348,830,Scotland County Schools,370420003007,Scotland Early College High,Public high school in Laurinburg. Part of the Scotland County Schools district.,,,,,615 W. Covington Street  Laurinburg NC 28352,Laurinburg,NCG08539,34.7731042,-79.4698094,Open,Regular School,Public,NOTVIRTUAL,Sandhills,341699,Scotland County,NCG13510,,"Town, Distant"
NCG17662,840302,840,Stanly County Schools,370432000022,Albemarle High School,Public high school in Albemarle. Part of the Stanly County Schools district.,,,http://ahs.stanlycountyschools.org,,311 Park Ridge Road  Albemarle NC 28001 2818,Albemarle,NCG00104,35.3722623,-80.1923885,Open,Regular School,Public,SUPPVIRTUAL,Southwest,340035,Stanly County,NCG14519,,"Rural, Distant"
NCG17663,840332,840,Stanly County Schools,370432001713,West Stanly High School,Public high school in New London. Part of the Stanly County Schools district. Opened 1963.,1963,Q21189120,http://www.nshs.stanlycountyschools.org,,40206 US Hwy 52 N  New London NC 28127 8552,New London,NCG10761,35.4283764,-80.2109985,Open,Regular School,Public,SUPPVIRTUAL,Southwest,342890,Stanly County,NCG14519,,"Rural, Distant"
NCG17664,840356,840,Stanly County Schools,370432001718,South Stanly High,Public high school in Norwood. Part of the Stanly County Schools district.,,,http://www.sshs.stanlycountyschools.org,,40488 S Stanly School Rd  Norwood NC 28128,Norwood,NCG11023,35.2313614,-80.1644877,Open,Regular School,Public,SUPPVIRTUAL,Southwest,342940,Stanly County,NCG14519,,"Rural, Distant"
NCG17665,840361,840,Stanly County Schools,370432002890,Stanly Early College High,Public high school in Albemarle. Part of the Stanly County Schools district.,,,http://www.echs.stanlycountyschools.org,,141 College Drive  Albemarle NC 28001,Albemarle,NCG00104,35.3394123,-80.2362266,Open,Regular School,Public,SUPPVIRTUAL,Southwest,340039,Stanly County,NCG14519,,"Rural, Distant"
NCG17666,840368,840,Stanly County Schools,370432001720,West Stanly High School,Public high school in Oakboro. Part of the Stanly County Schools district. Opened 1963.,1963,Q21189120,http://www.wshs.stanlycountyschools.org,,306 East Red Cross Road  Oakboro NC 28129 9449,Oakboro,NCG11064,35.2675891,-80.3474196,Open,Regular School,Public,SUPPVIRTUAL,Southwest,342945,Stanly County,NCG14519,,"Rural, Distant"
NCG17667,840370,840,Stanly County Schools,370432003008,Stanly Academy Learning Center,Public alternative school in Albemarle. Part of the Stanly County Schools district.,,,http://academyscs.sharpschool.com/,,1121 Austin Street  Albemarle NC 28001,Albemarle,NCG00104,35.3629075,-80.2093425,Open,Alternative Education,Public,SUPPVIRTUAL,Southwest,340038,Stanly County,NCG14519,,"Rural, Distant"
NCG17668,84B000,,,370012802613,Gray Stone Day,Charter school in Misenheimer.,,,http://www.graystoneday.org,https://www.usnews.com/education/k12/north-carolina/gray-stone-day-14263,49464 Merner Terrace  Misenheimer NC 28109,Misenheimer,NCG10207,35.4836669,-80.2762973,Open,Regular School,Charter,NOTVIRTUAL,Southwest,342632,Stanly County,NCG14519,,"Rural, Distant"
NCG17669,850332,850,Stokes County Schools,370438001737,North Stokes High School,Public high school in Danbury. Part of the Stokes County Schools district.,,,http://www.north.stokes.k12.nc.us/,,1350 N Stokes Sch Rd  Danbury NC 27016 9751,Danbury,NCG03966,36.4638907,-80.2802162,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,342195,Stokes County,NCG14644,,"Rural, Fringe"
NCG17670,850352,850,Stokes County Schools,370438001741,South Stokes High School,Public high school in Walnut Cove. Part of the Stokes County Schools district.,,,http://www.south.stokes.k12.nc.us/,,1100 S Stokes High Drive  Walnut Cove NC 27052 9750,Walnut Cove,NCG15829,36.3262536,-80.2402781,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341467,Stokes County,NCG14644,,"Rural, Fringe"
NCG17671,850358,850,Stokes County Schools,370438002485,West Stokes High School,Public high school in King. Part of the Stokes County Schools district.,,,http://www.west.stokes.k12.nc.us/,,1400 Priddy Road  King NC 27021,King,NCG08226,36.313985,-80.3753471,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,342036,Stokes County,NCG14644,,"Rural, Fringe"
NCG17672,850360,850,Stokes County Schools,370438003129,Stokes Early College,Public high school in Walnut Cove. Part of the Stokes County Schools district. Opened 2009.,2009,Q7618529,http://www.earlycollege.stokes.k12.nc.us/,,1165 Dodgetown Rd  Walnut Cove NC 27052,Walnut Cove,NCG15829,36.3763219,-80.1833158,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,342035,Stokes County,NCG14644,,"Rural, Fringe"
NCG17673,860316,860,Surry County Schools,370441001748,East Surry High,Public high school in Pilot Mountain. Part of the Surry County Schools district.,,,http://www.surry.k12.nc.us/,,801 W Main Street  Pilot Mountain NC 27041 9318,Pilot Mountain,NCG11794,36.3929654,-80.4761046,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,343070,Surry County,NCG14850,,"Rural, Distant"
NCG17674,860336,860,Surry County Schools,370441001754,North Surry High,Public high school in Mount Airy. Part of the Surry County Schools district.,,,http://www.surry.k12.nc.us/,,2440 W Pine Street  Mount Airy NC 27030 8793,Mount Airy,NCG10423,36.5050906,-80.6738719,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,342782,Surry County,NCG14850,,"Rural, Distant"
NCG17675,860352,860,Surry County Schools,370441001757,Surry Central High,Public high school in Dobson. Part of the Surry County Schools district.,,,http://www.surry.k12.nc.us,,716 South Main Street  Dobson NC 27017 8593,Dobson,NCG04322,36.3817669,-80.715118,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341000,Surry County,NCG14850,,"Rural, Distant"
NCG17676,860354,860,Surry County Schools,370441002903,Surry Early College,Public high school in Dobson. Part of the Surry County Schools district.,,,http://www.surry.k12.nc.us,,630 South Main Street  Dobson NC 27017 8432,Dobson,NCG04322,36.385371,-80.7161576,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341009,Surry County,NCG14850,,"Rural, Distant"
NCG17677,861308,861,Elkin City Schools,370138000562,Elkins High School,Public high school in Elkin. Part of the Elkin City Schools district.,,,http://elkin.k12.nc.us/ehs/,,334 Elk Spur St  Elkin NC 28621 3308,Elkin,NCG04860,36.2483899,-80.8588816,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341145,Surry County,NCG14850,,"Town, Distant"
NCG17678,862312,862,Mount Airy City Schools,370321001339,Mount Airy High School,Public high school in Mount Airy. Part of the Mount Airy City Schools district. Opened 1895.,1895,Q28230470,http://mahsbears.org,,1011 N South St  Mount Airy NC 27030 2851,Mount Airy,NCG10423,36.5120414,-80.615433,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,342780,Surry County,NCG14850,,"Town, Distant"
NCG17679,86T000,,,370011102548,Millennium Charter Academy,Charter school in Mount Airy.,,,http://www.mcacademy.com/,https://www.usnews.com/education/k12/north-carolina/millennium-charter-academy-200608,500 Old Springs Rd  Mount Airy NC 27030,Mount Airy,NCG10423,36.5164742,-80.5973901,Open,Regular School,Charter,NOTVIRTUAL,Piedmont Triad,342779,Surry County,NCG14850,,"Rural, Distant"
NCG17680,870314,870,Swain County Schools,370444001763,Swain County High School,Public high school in Bryson City. Part of the Swain County Schools district. Opened 1950.,1950,Q7652995,http://www.swain.k12.nc.us/high,,1415 Fontana Road  Bryson City NC 28713,Bryson City,NCG01990,35.4472269,-83.4563177,Open,Regular School,Public,NOTVIRTUAL,Western,340460,Swain County,NCG14862,,"Rural, Remote"
NCG17681,880308,880,Transylvania County Schools,370453001778,Brevard High School,Public high school in Brevard. Part of the Transylvania County Schools district.,,Q23302597,http://bhs.tcsnc.org/,,609 N. Country Club Rd  Brevard NC 28712,Brevard,NCG01781,35.2171125,-82.7340398,Open,Regular School,Public,SUPPVIRTUAL,Western,340445,Transylvania County,NCG15342,,"Town, Fringe"
NCG17682,880320,880,Transylvania County Schools,370453002351,Davidson River School,Public alternative school in Brevard. Part of the Transylvania County Schools district.,,,http://drs.tcsnc.org/,,970 Ecusta Rd  Brevard NC 28712,Brevard,NCG01781,35.2582219,-82.7042358,Open,Alternative Education,Public,SUPPVIRTUAL,Western,340444,Transylvania County,NCG15342,,"Town, Fringe"
NCG17683,880328,880,Transylvania County Schools,370453001783,Rosman High,Public high school in Rosman. Part of the Transylvania County Schools district.,,,http://rhs.tcsnc.org/,,749 Pickens Hwy  Rosman NC 28772,Rosman,NCG13117,35.1438506,-82.8208056,Open,Regular School,Public,SUPPVIRTUAL,Western,343430,Transylvania County,NCG15342,,"Town, Fringe"
NCG17684,890304,890,Tyrrell County Schools,370459001788,Columbia High School,Public high school in Columbia. Part of the Tyrrell County Schools district.,,,http://chs.tyrrell.k12.nc.us/,,902 Main St  Columbia NC 27925,Columbia,NCG03383,35.919445,-76.246185,Open,Regular School,Public,SUPPVIRTUAL,Northeast,340870,Tyrrell County,NCG15567,,"Rural, Remote"
NCG17685,900311,900,Union County Public Schools,370462003093,Cuthbertson High School,Public high school in Waxhaw. Part of the Union County Public Schools district. Opened 2009.,2009,Q16890742,http://chs.ucps.k12.nc.us,,1400 Cuthbertson Rd  Waxhaw NC 28173,Waxhaw,NCG15984,34.9757692,-80.7389376,Open,Regular School,Public,NOTVIRTUAL,Southwest,344197,Union County,NCG15597,,"Rural, Fringe"
NCG17686,900316,900,Union County Public Schools,370462001792,Forest Hill High School,Public high school in Marshville. Part of the Union County Public Schools district.,,,http://fhhs.ucps.k12.nc.us/,,100 Forest Hills School Rd  Marshville NC 28103 0648,Marshville,NCG09639,34.9802946,-80.4138736,Open,Regular School,Public,NOTVIRTUAL,Southwest,342520,Union County,NCG15597,,"Rural, Fringe"
NCG17687,900336,900,Union County Public Schools,370462001301,Monroe High School,Public high school in Monroe. Part of the Union County Public Schools district.,,,http://mhs.ucps.k12.nc.us/,https://www.usnews.com/education/k12/indiana/alexandria-monroe-high-school-7122,1 High School Dr  Monroe NC 28112 5158,Monroe,NCG10275,34.9727927,-80.526481,Open,Regular School,Public,NOTVIRTUAL,Southwest,342655,Union County,NCG15597,,"Rural, Fringe"
NCG17688,900342,900,Union County Public Schools,370462002799,Porter Ridge High School,Public high school in Indian Trail. Part of the Union County Public Schools district. Opened 2005.,2005,Q7231648,http://prhs.ucps.k12.nc.us,,2839 Ridge Road  Indian Trail NC 28079,Indian Trail,NCG07601,35.0906014,-80.5738762,Open,Regular School,Public,NOTVIRTUAL,Southwest,341924,Union County,NCG15597,,"Rural, Fringe"
NCG17689,900344,900,Union County Public Schools,370462001797,Parkwood High School,Public high school in Monroe. Part of the Union County Public Schools district. Opened 1961.,1961,Q7138837,http://pwhs.ucps.k12.nc.us,,3220 Parkwood School Rd  Monroe NC 28112 7540,Monroe,NCG10275,34.9015961,-80.6306971,Open,Regular School,Public,NOTVIRTUAL,Southwest,342662,Union County,NCG15597,,"Rural, Fringe"
NCG17690,900348,900,Union County Public Schools,370462001799,Piedmont High School,Public high school in Monroe. Part of the Union County Public Schools district. Opened 1960.,1960,Q7191518,http://pmhs.ucps.k12.nc.us,,3006 Sikes Mill Road  Monroe NC 28110,Monroe,NCG10275,35.0950994,-80.4900046,Open,Regular School,Public,NOTVIRTUAL,Southwest,342663,Union County,NCG15597,,"Rural, Fringe"
NCG17691,900360,900,Union County Public Schools,370462001803,Sun Valley High School,Public high school in Monroe. Part of the Union County Public Schools district. Opened 1961.,1961,Q7638577,http://svhs.ucps.k12.nc.us/,,5211 Old Charlotte Hwy  Monroe NC 28110 7343,Monroe,NCG10275,35.0448794,-80.6458715,Open,Regular School,Public,NOTVIRTUAL,Southwest,342685,Union County,NCG15597,,"Rural, Fringe"
NCG17692,900365,900,Union County Public Schools,370462001284,South Providence School,Public alternative school in Waxhaw. Part of the Union County Public Schools district.,,,https://www.ucps.k12.nc.us/southprovidence,https://www.usnews.com/education/k12/north-carolina/south-providence-14727,500 South Providence Street  Waxhaw NC 28173,Waxhaw,NCG15984,34.9215538,-80.7412759,Open,Alternative Education,Public,NOTVIRTUAL,Southwest,344090,Union County,NCG15597,,"Rural, Fringe"
NCG17693,900366,900,Union County Public Schools,370462001806,Central Academy of Technology and Arts,Public high school in Monroe. Part of the Union County Public Schools district. Opened 2006.,2006,Q5060257,http://cata.ucps.k12.nc.us/,,600 Brewer Dr  Monroe NC 28112 6110,Monroe,NCG10275,34.972085,-80.5676278,Open,Regular School,Public,NOTVIRTUAL,Southwest,342650,Union County,NCG15597,,"Rural, Fringe"
NCG17694,900367,900,Union County Public Schools,370462002893,Union County Early College,Public high school in Monroe. Part of the Union County Public Schools district.,,,http://ucec.ucps.k12.nc.us,,4209A Old Charlotte Hwy  Monroe NC 28110,Monroe,NCG10275,35.0312253,-80.6204635,Open,Regular School,Public,NOTVIRTUAL,Southwest,342687,Union County,NCG15597,,"Rural, Fringe"
NCG17695,900377,900,Union County Public Schools,370462002552,Weddington High School,Public high school in Matthews. Part of the Union County Public Schools district. Opened 1999.,1999,Q7979134,http://wdhs.ucps.k12.nc.us/,,4901 MonroeWeddington Road  Matthews NC 28104,Matthews,NCG09716,35.004768,-80.724995,Open,Regular School,Public,NOTVIRTUAL,Southwest,342533,Union County,NCG15597,,"Rural, Fringe"
