File,ID,Label,Feature type,Description,Secondary Feature Type,Related War
3-populated.csv,NCG15353,Travis,Community,community in NW Tyrrell County N of Scuppernong River.,,
3-populated.csv,NCG15356,Treetop,Community,community in central Ashe County.,,
3-populated.csv,NCG15362,Trent Township,Township,SW Lenoir County.,,
3-populated.csv,NCG15363,Trent Woods,Town,town in central Craven County on Trent River S of New Bern. Inc. 1959.,,
3-populated.csv,NCG15364,Trenton,Town,"town and county seat, central Jones County. Courthouse apparently est. at the site in or soon after 1779, when the county was formed. Apparently known as Trent until 1784, when a town to be known as Trenton was authorized to be laid off at the site of the courthouse. Inc. 1874. Took its name from the Trent River, on which it is located. Alt. 28.",,
3-populated.csv,NCG15365,Trenton Township,Township,central Jones County.,,
3-populated.csv,NCG15369,Triangle Township,Township,"SE Durham County. Named for Research Triangle Park, which see.",,
3-populated.csv,NCG15377,Trinity,Community,community in S Union County on Buffalo Creek; named for a local church. Former Hope community was located just e.,,
3-populated.csv,NCG15379,Trinity Township,Township,NW Randolph County.,,
3-populated.csv,NCG15380,Trio,Community,"community in N Rutherford County served by post office, 1888-1906.",Post office town,
3-populated.csv,NCG15382,Triplett,Community,community in E Watauga County served by post office since 1881.,,
3-populated.csv,NCG15388,Trotville,Community,community in S Gates County. Alt. 39.,,
3-populated.csv,NCG15390,Troublesome,Community,"community in S Rockingham County served by post office, 1834-83.",Post office town,
3-populated.csv,NCG15394,Trout,Community,"community in W central Ashe County. Alt. approx. 2,900.",,
3-populated.csv,NCG15398,Troutman,Town,"town in S Iredell County. Settled about 1859 and inc. 1905. Named for Mrs. Annie Troutman and her sons, Sydney and Jacob, who settled there and operated a wagon shop. Post office est. 1872 known as Troutman's, 1889-1956. Produces apparel and furniture. Alt. 955.",,
3-populated.csv,NCG15400,Troy,Town,"town and county seat in central Montgomery County. Laid out as the county seat in 1843 and inc. 1852. Alt. 664. Accounts vary on origin of name. May have been named for Robert Troy, member of the House of Commons in 1802 and 1806 from Anson County and trustee of the University of North Carolina, 1804-1807, who died in 1807; for John B. Troy, member of the General Assembly from Randolph County, who died before 1837; or for the ancient city of Troy. Produces furniture, carpets, textiles, mobile homes, and lumber.",,
3-populated.csv,NCG15401,Troy Township,Township,central Montgomery County.,,
3-populated.csv,NCG15402,Troy's Store,Community,"community in NE Randolph County. A post office operated there, 1826-84. John B. Troy operated a school there in 1837.",,
3-populated.csv,NCG15405,Truda,Community,community in W Richmond County.,,
3-populated.csv,NCG15411,Trust,Community,"community in SW Madison County on Spring Creek. Alt. 2,411.",,
3-populated.csv,NCG15412,Truth,Community,community in SE Chatham County.,,
3-populated.csv,NCG15413,Truvine,Community,"community in E Wayne County served by post office, 1891-92.",Post office town,
3-populated.csv,NCG15414,Tryon,Town,"town in SW Polk County. Inc. 1885 as Tryon City. Named for nearby Tryon Mountain, which see. Post office, est. 1855, known as Tryon City. Alt 1,075.",,
3-populated.csv,NCG15416,Tryon County,County,"was formed from Mecklenburg County in 1769 and named in honor of William Tryon (1729-88), governor of North Carolina, 1765-71. The county was abolished in 1779 and divided into Lincoln and Rutherford Counties, which see.",,
3-populated.csv,NCG15419,Tryon Township,Township,SW Polk County.,,
3-populated.csv,NCG15424,Tuckahoe,Community,"community in W Jones County served by post office, 1836-1902. Mentioned in a letter from James Iredell to his wife dated May 17, 1782. Named for a plant (Peltandra virginica or Orontium aquaticum) whose roots were cooked and eaten by the Indians.",Post office town,
3-populated.csv,NCG15428,Tuckahoe Township,Township,W Jones County.,,
3-populated.csv,NCG15429,Tuckasege,Community,"community in E Gaston County on Catawba River. Tuckasege Ford over the river was nearby. It is mentioned in local records as early as 1780 and appears on the Price map, 1808. Tuckasege Ferry there was in operation in the early years of the twentieth century.",,
3-populated.csv,NCG15430,Tuckasegee,Community,"community in central Jackson County at junction of West Fork Tuckasegee River with Tuckasegee River. Named for Cherokee Indian word meaning ""crawling terrapin."" Alt. 2,184.",,
3-populated.csv,NCG15440,Tuckerdale,Community,community in NW Ashe County.,,
3-populated.csv,NCG15441,Tuckertown,Former community,"former community in NW Montgomery County. Served by post office, 1910-30. Site now covered by waters of Tuckertown Lake, a reservoir for Carolina Aluminum Company completed in 1962. Originally named Milledgeville; renamed about 1900 for an official of a northern firm that operated a rope-manufacturing plant there. The mill was abandoned and houses were moved from the site when construction of the dam for the lake began.",,
3-populated.csv,NCG15445,Tulin,Community,community in NW Cabarrus County.,,
3-populated.csv,NCG15446,Tulip Jewel,Community,"community in N Stokes County served by post office, 1888-1905.",Post office town,
3-populated.csv,NCG15450,Tulls Creek,Community,"community in N Currituck County served by post office, 1826-74.",Post office town,
3-populated.csv,NCG15452,Tulula,Community,"community in S Graham County on Tulula Creek, which see.",,
3-populated.csv,NCG15455,Tumblerville,Community,community in S Macon County S of Bristle Ridge.,,
3-populated.csv,NCG15460,Tungsten,Community,"community in NW Vance County near Little Island Creek. Named for the nearby tungsten deposits, reputedly the second largest in the world. Served by post office, 1949-59.",Post office town,
3-populated.csv,NCG15463,Tunis,Community,"community in E Hertford County served by post office, 1884-1943. Inc. 1909. Charter repealed 1935. Alt. 17.",Post office town,
3-populated.csv,NCG15469,Turkey,Town,"town in E Sampson County served by post office since 1889. Settled about 1847; inc. 1913. Named for Turkey Creek, which flows a short distance N of the town. Alt. 153.",,
3-populated.csv,NCG15484,Turkey Pen,Community,community in SW Cherokee County between Wolfe and Hot House Creeks.,,
3-populated.csv,NCG15494,Turkey Township,Township,E Sampson County.,,
3-populated.csv,NCG15496,Turkeyfoot,Community,"community in W Davie County. Viewed from the air or in aerial photographs, local road intersections resemble a gobbler's appendage.",,
3-populated.csv,NCG15499,Turlington,Community,"community in E Harnett County. Slocomb Crossroads, formerly recognized as a separate community, is now a part of the Turlington community.",,
3-populated.csv,NCG15502,Turnage,Community,community in S Edgecombe County.,,
3-populated.csv,NCG15504,Turnbull Township,Township,in NE Bladen County.,,
3-populated.csv,NCG15507,Turner Crossroads,Community,community in S central Northampton County S of Bear Swamp.,,
3-populated.csv,NCG15512,Turners,Community,community in N Polk County between Green River and Walnut Creek.,,
3-populated.csv,NCG15516,Turnersburg,Community,"community in NE Iredell County on Rocky Creek. Settled 1849 and named for Wilford Turner, local landowner. A nineteenth-century textile mill on Rocky Creek there was the first in the county; it was burned before 1900, but it was rebuilt and is still in operation. Alt. 791.",,
3-populated.csv,NCG15517,Turnersburg Township,Township,NE Iredell County.,,
3-populated.csv,NCG15518,Turnout,Community,community in W Robeson County.,,
3-populated.csv,NCG15519,Turnpike,Community,"community in SW Buncombe County near the Haywood County line. Named for the fact that it was the site of the first tollgate W of Asheville on the old turnpike between Asheville and Murphy. In the early 1860s, a tavern for the accommodation of stagecoach passengers was opened there by John C. Smathers; with the coming of the railroad in 1882, Smathers enlarged his building, serving meals to railway passengers and taking in summer tourists. A post office operated there, 1858-1908.",,
3-populated.csv,NCG15524,Turtletown,Community,"community in W Cherokee County on the Tennessee line near Copperhill, Tenn. Served by post office, 1847-1912.",Post office town,
3-populated.csv,NCG15525,Tuscarora,Community,community in W Craven County. Settled 1825. Named for the Indians who formerly lived in the area. Alt. 39.,,
3-populated.csv,NCG15530,Tuskeegee,Community,community in N Graham County on Tuskeegee Creek.,,
3-populated.csv,NCG15532,Tusquitee,Community,"community in central Clay County on Johnson Mill Creek. Served by post office, 1861-1907. Alt. 2,050.",Post office town,
3-populated.csv,NCG15537,Tusquitee Township,Township,N Clay County.,,
3-populated.csv,NCG15540,Tuttles,Community,"community in SE Stokes County served by post office, 1898-1904.",Post office town,
3-populated.csv,NCG15542,Tuttles Store,Community,"community in W Alexander County. Alt. approx. 1,100. A former post office, Partee, served the community, 1887-1906.",,
3-populated.csv,NCG15543,Tuxedo,Community,"community in S Henderson County on Lake Summit. Alt. 2,187. Post office est. 1908 as Lakewood, but name later changed in 1910 to avoid confusion with another Lakewood in North Carolina. Tuxedo chosen simply because it was considered euphonious.",,
3-populated.csv,NCG15552,Twin Oaks,Community,"community in N central Alleghany County. Alt. 2,624.",,
3-populated.csv,NCG15555,Twitty,Community,"community in W Rutherford County served by post office, 1884-1907.",Post office town,
3-populated.csv,NCG15565,Tyro Shops,Community,"community in W Davidson County served by post office, 1883-1903.",Post office town,
3-populated.csv,NCG15566,Tyro Township,Township,W central Davidson County.,,
3-populated.csv,NCG15567,Tyrrell County (TIR-ehl),County,"was formed in 1729 from Chowan, Bertie, Currituck, and Pasquotank Counties. Located in the E section of the state, it is bounded by the Albemarle Sound and by Dare, Hyde, and Washington Counties. It was named for Sir John Tyrrell (1685-1729), one of the Lords Proprietors of North Carolina. Area: 583 sq. mi. County seat: Columbia, with an elevation of 10 ft. Townships are Alligator, Columbia, Gum Neck, Scuppernong, and South Fork. Produces soybeans, corn, peanuts, hogs, seafood, Irish potatoes, tools, wheat, livestock, and lumber.",,
3-populated.csv,NCG15570,Tyson Township,Township,S central Stanly County.,,
3-populated.csv,NCG15572,Tysonville,Community,community in central Wake County named for Tyson's Chapel and long known by that name.,,
3-populated.csv,NCG15574,Ucohnerunt,Town,"a Tuscarora Indian town shown on the Moseley map, 1733, as situated on the mouth of Town Creek in what is now central Edgecombe County. Also called King Blount's Town for the chief under whom the Tuscarora Indians began their removal to the Roanoke River in 1732.",,
3-populated.csv,NCG15577,Ulah,Community,"community in S Randolph County served by post office, 1889-1953. Originally Uhla; probably named for the daughter of M. R. Moffitt, first postmaster.",Post office town,
3-populated.csv,NCG15578,Umbra,Community,"community in NE Durham County served by post office, 1891-1903.",Post office town,
3-populated.csv,NCG15584,Unahala,Community,community in S Swain County on Yalaka Creek and Una Creek.,,
3-populated.csv,NCG15585,Unaka,Community,community in NW Cherokee County near the junction of Copper and Beaverdam Creeks.,,
3-populated.csv,NCG15588,Uncas,Community,"community in E Mecklenburg County served by post office, 1893-1903.",Post office town,
3-populated.csv,NCG15594,Union,Community,community in S Macon County on Dowdle Branch.,,
3-populated.csv,NCG15597,Union County,County,"was formed in 1842 from Anson and Mecklenburg Counties. Located in the S central section of the state, it is bounded by the state of South Carolina and by Mecklenburg, Cabarrus, Stanly, and Anson Counties. At the time the county was formed, there was a dispute between local Whigs and Democrats as to whether it should be named Clay or Jackson. The name Union was suggested and adopted as a compromise and because the new county was created from parts of two others. Area: 643 sq. mi. County seat: Monroe, with an elevation of 576 ft. Townships are Buford, Goose Creek, Jackson, Lanes Creek, Marshville, Monroe, New Salem, Sandy Ridge, and Vance. Produces oats, wheat, corn, cotton, lespedeza, poultry, turkeys, hogs, dairy products, livestock, textiles, apparel, bricks, pipes, processed meat, industrial machinery, wood products, asbestos, and crushed stone.",,
3-populated.csv,NCG15598,Union Cross,Community,"community in central Yadkin County. Named for Union Cross Friends Meeting, organized in 1883.",,
3-populated.csv,NCG15600,Union Grove,Community,community in N Yadkin County near the head of Fall Creek.,,
3-populated.csv,NCG15601,Union Grove Township,Township,N central Iredell County.,,
3-populated.csv,NCG15602,Union Hill,Community,community in NE Yadkin County.,,
3-populated.csv,NCG15603,Union Hope,Community,community in SW Nash County.,,
3-populated.csv,NCG15604,Union Mills,Community,community in N Rutherford County. Est. 1892. Inc. 1907; charter repealed 1924. Named for the consolidation of several small sawmills in the period 1885-90.,,
3-populated.csv,NCG15605,Union Ridge,Community,community in S Forsyth County; now within the urban extension of the city of Winston-Salem.,,
3-populated.csv,NCG15606,Union Township,Township,W Wilkes County.,,
3-populated.csv,NCG15607,Unionville,Town,town in N Union County at the head of Chinkapin Creek. Inc. 1911; reincorporated 1998.,,
3-populated.csv,NCG15608,Unity,Community,"community in NE Mecklenburg County served by post office, 1891-1902.",Post office town,
3-populated.csv,NCG15610,Unity Township,Township,N Rowan County. Named for local Presbyterian church.,,
3-populated.csv,NCG15611,University,Community,community in E Orange County on Southern Railway approx. 9 mi. N of Chapel Hill; a former rail station serving the University of North Carolina. Railroad name for the station is Glenn. Alt. 471.,,
3-populated.csv,NCG15613,Uno,Community,community in central Henderson County on Clear Creek.,,
3-populated.csv,NCG15614,Upchurch,Community,"community in W Wake County. Named for William B. Upchurch, around whose farm the community grew after a railway station was built there. Upchurch is said to have built first flue-cure tobacco barn in Wake County.",,
3-populated.csv,NCG15616,Upland,Community,community in SW Chatham County.,,
3-populated.csv,NCG15621,Upper Conetoe Township,Former community,"former township in E Edgecombe County, now township no. 3.",,
3-populated.csv,NCG15623,Upper Creek Township,Township,N Burke County.,,
3-populated.csv,NCG15627,Upper Fishing Creek Township,Former community,"former township in N Edgecombe County, now township no. 6.",,
3-populated.csv,NCG15630,Upper Fork Township,Township,SW Burke County.,,
3-populated.csv,NCG15633,Upper Hominy Township,Township,SW Buncombe County.,,
3-populated.csv,NCG15634,Upper Laurel Township,Former community,"former township in NE Madison County, now township no. 11.",,
3-populated.csv,NCG15637,Upper Little River Township,Township,NW Harnett County.,,
3-populated.csv,NCG15639,Upper Pigeonroost,Community,community on Right Fork [Pigeonroost Creek] in W Mitchell County.,,
3-populated.csv,NCG15640,Upper Poplar,Community,community on Hollow Poplar Creek in NW Mitchell County.,,
3-populated.csv,NCG15643,Upper Saura Town,Village,"former Indian village in Stokes County on Dan River. Site approx. 4 mi. E of Madison. Probably occupied by Saura Indians by the middle of the seventeenth century and abandoned in the early eighteenth century. Saura or Sara meant ""a place of tall grass or weeds."" The site, occupied by descendants of Europeans, was still known as Sauratown as late as 1894. Appears on the Collet map, 1770, as Upper Sawra and on the Price map, 1808, as Saurat, but it does not appear on later maps.",,
3-populated.csv,NCG15645,Upper Town Creek Township,Former community,"former township in W Edgecombe County, now township no. 11.",,
3-populated.csv,NCG15646,Upper Township,Former community,"former township in N Chowan County, now township no. 3.",,
3-populated.csv,NCG15648,Upton,Community,"community in NW Caldwell County. Alt. 1,420.",,
3-populated.csv,NCG15649,Upward,Community,"community in E Henderson County served by post office, 1877-1905. First called Crossroads, being at junction of Ridge Road and Howard Gap Road. Took present name from a local estate of a South Carolina summer resident.",Post office town,
3-populated.csv,NCG15651,Uree,Community,community in NW Rutherford County on Broad River.,,
3-populated.csv,NCG15654,Uwharrie (u-whar-ee),Community,"community in NW Montgomery County served by post office, 1876-1914.",Post office town,
3-populated.csv,NCG15658,Uwharrie Township,Township,W Montgomery County.,,
3-populated.csv,NCG15663,Valdese,Town,"town in E central Burke County. Alt. 1,203. Settled in 1893 by a group of Waldensians from N Italy. Inc. 1920. Name is Italian for ""Valley of Our Lord."" Produces hosiery, textiles, furniture, and bakery products.",,
3-populated.csv,NCG15664,Vale,Community,community in NW Lincoln County. Noted for the apple orchards in the vicinity. Post office est. in 1924.,,
3-populated.csv,NCG15665,Valhalla,Community,"community in SW Polk County served by post office, 1923-50. Settled about 1885. Named for the Norse mythological Hall of Odin, where the souls of heroes slain in battle were received; the name is said to have been applied in commemoration of the battle at Round Mountain, which see, in 1776.",Post office town,
3-populated.csv,NCG15667,Valle Crucis,Community,"community in central Watauga County near the junction of Dutch Creek and Watauga River. Est. in 1842 as an Episcopal mission. The name, Latin for ""Valley of the Cross,"" was adopted because of the shape of the Watauga River valley there. The valley has an area of approx. 600 acres. Alt. 3,000.",,
3-populated.csv,NCG15668,Valley,Community,community on Roaring Creek in W Avery County. Also called Roaring Creek.,,
3-populated.csv,NCG15672,Valley Springs,Community,community in S Buncombe County.,,
3-populated.csv,NCG15674,Valley Town,Community,"community in NE Cherokee County on the outskirts of Andrews, which see. A post office operated there, 1846-91.",,
3-populated.csv,NCG15675,Valley Town Township,Township,sNE Cherokee County.,,
3-populated.csv,NCG15676,Valmead,Community,"community in central Caldwell County. A large part of the community was annexed to the city of Lenoir prior to 1960. Named for its location in a valley meadow. Alt. 1,131.",,
3-populated.csv,NCG15677,Van Eeden,Community,community in N Pender County. Est. on land purchased in 1909 by Frederik van Eeden (1860-1932) and Hugh MacRae for a colony of Dutch farmers. In 1939 the remaining land was purchased by a New York corporation as a refuge for Jews fleeing Germany. The last Dutch family left in 1949.,,
3-populated.csv,NCG15680,Vance County,County,"was formed in 1881 from Granville, Warren, and Franklin Counties. Located in the NE section of the state, it is bounded by the state of Virginia and by Warren, Franklin, and Granville Counties. It was named for Zebulon Baird Vance (1830-94), governor of North Carolina, congressman, and senator. Area. 268 sq. mi. County seat: Henderson, with an elevation of 513 ft. Townships are Dabney, Henderson, Kittrell, Middleburg, Nutbush, Sandy Creek, Townsville, Watkins, and Williamsboro. Produces tobacco, corn, wheat, oats, cotton, poultry, hogs, dairy products, livestock, cantaloupes, peanuts, soybeans, mobile homes, textiles, hosiery, glass products, pickles, tungsten, crushed stone, and sand.",,
3-populated.csv,NCG15683,Vance Township,Township,W Union County.,,
3-populated.csv,NCG15684,Vanceboro,Town,town in N Craven County on Swift Creek. Settled about 1750 and known as Durgantown. Name changed by 1850 to Swift Creek. Inc. 1877 as Vanceboro in honor of Governor Zebulon B. Vance (1830-94) after he made a campaign speech there in 1876 while running for second term as governor. Alt. 24.,,
3-populated.csv,NCG15685,Vandalia,Former community,former community in S Guilford County; now within the Greensboro city limits.,,
3-populated.csv,NCG15686,Vandemere,Town,"town in N Pamlico County on Bay River. A Dr. Abbott, former Union army surgeon, settled there in the 1870s, and his wife gave the community its name—a Dutch word meaning ""from the sea."" Inc. 1874; charter repealed 1893 but renewed two years later. From the formation of Pamlico County in 1872 until 1876, Vandemere served as the county seat. Alt. 4.",,
3-populated.csv,NCG15688,Vander,Community,community in central Cumberland County. Alt. 151.,,
3-populated.csv,NCG15690,Vann,Community,"community in W Union County served by post office, 1892-1903.",Post office town,
3-populated.csv,NCG15691,Vannoy,Community,community in NW Wilkes County on North Fork Reddies River.,,
3-populated.csv,NCG15692,Vanteen,Community,"community in N central Wake County served by post office, 1891-1904.",Post office town,
3-populated.csv,NCG15693,Varina,Former community,"former town in SW Wake County. Settled about 1890 and named for first postmaster's wife, who used the fanciful name, Varina, in her courtship correspondence. Alt. 426. Merged with Fuquay Springs to become part of Fuquay-Varina, which see, in 1963.",,
3-populated.csv,NCG15695,Varnum,Community,community in S central Brunswick County on Lockwoods Folly River.,,
3-populated.csv,NCG15696,Vashti,Community,"community in NE Alexander County. Known as Cedar Run in the 1880s, when Cedar Academy operated there. Alt. approx. 1,240.",,
3-populated.csv,NCG15697,Vass,Town,"town in E Moore County. Known as Winder, for an official of the Raleigh and Augusta Air Line Railroad, prior to 1907, when it was inc. with its present name. Named for William Worrell Vass (1820-96), treasurer of the Raleigh and Gaston Railroad, 1845-90. Alt. 320.",,
3-populated.csv,NCG15698,Vaughan,Town,"town in E central Warren County. Alt. 353. Founded in 1851 as Brown's Siding or Brown's Turnout by Dr. Ridley Browne. Name changed to Vaughn in 1881 in honor of John F. Vaughn, local merchant and first postmaster. Inc. 1893.",,
3-populated.csv,NCG15704,Vein Mountain,Community,community in S McDowell County. Named for the fact that it lies in a former gold-mining area.,,
3-populated.csv,NCG15705,Velna,Community,"community in SE Randolph County served by post office, 1888-1916.",Post office town,
3-populated.csv,NCG15708,Veni,Community,"community in SW Halifax County served by post office, 1889-1907.",Post office town,
3-populated.csv,NCG15709,Venters,Community,community in S Pitt County.,,
3-populated.csv,NCG15710,Venus,Community,"community in SE Ashe County served by post office, 1889-1905.",Post office town,
3-populated.csv,NCG15712,Verd,Community,community in SW Madison County.,,
3-populated.csv,NCG15713,Vernon,Community,"community in N Ashe County served by post office, 1892-1907.",Post office town,
3-populated.csv,NCG15714,Verona,Community,"community in central Onslow County. Named as a means of honoring Vera McIntyre, whose husband was one of the builders of the Wilmington and Onslow Railroad. A post office, Aman's Store, was est. in 1854. With the construction of the railroad and the establishment of Verona, the post office was moved there in 1894 and the name was changed. Alt. 49.",,
3-populated.csv,NCG15715,Vests,Community,"community in W Cherokee County SW of Hiwassee Lake. Named for first postmaster, George Vest.",,
3-populated.csv,NCG15716,Veto,Community,"community in NW Wake County served by post office, 1893-1900.",Post office town,
3-populated.csv,NCG15717,Viands,Community,"community in central Wilkes County S of the junction of Middle and North Prongs Roaring River. The name means ""food"" or ""provisions.""",,
3-populated.csv,NCG15718,Vicksboro,Community,"community in E Vance and W Warren Counties. Known prior to 1885, and until after 1913, as Coleys Crossroads.",,
3-populated.csv,NCG15719,Victoria,Former community,"former town in central Buncombe County. Inc. 1887; became a part of Asheville, 1905.",,
3-populated.csv,NCG15720,Vienna,Town,"town in W Forsyth County; inc. 1794, but not now active in municipal affairs.",,
3-populated.csv,NCG15721,Vienna Township,Township,W Forsyth County.,,
3-populated.csv,NCG15722,Vilas,Community,"community in W central Watauga County on Linville Creek. Served by post office since 1885. Alt. 2,811.",,
3-populated.csv,NCG15725,Vincent,Community,"community in N Alamance County served by post office, 1889-96.",Post office town,
3-populated.csv,NCG15727,Vinegar Hill,Community,community in SE Beaufort County.,,
3-populated.csv,NCG15731,Vinson Store,Former community,former community in E Wayne County near West Bear Creek.,,
3-populated.csv,NCG15732,Viola,Community,"community in S Pender County served by post office, 1882-1901.",Post office town,
3-populated.csv,NCG15733,Violet,Community,"community in W Cherokee County on Sular Creek between Swansee and Morrow Gaps. Served by post office, 1909-33.",Post office town,
3-populated.csv,NCG15734,Virgil,Community,community in E Watauga County.,,
3-populated.csv,NCG15735,Virgilina,Town,"town in NW Granville County on the Virginia-North Carolina border, hence its name. Inc. 1899 in North Carolina and 1900 in Virginia.",,
3-populated.csv,NCG15739,Vista,Community,"community in S Pender County on Virginia Creek. Served by post office, 1893-1913.",Post office town,
3-populated.csv,NCG15740,Vivian,Community,community in S Gates County on Bennett Creek.,,
3-populated.csv,NCG15741,Vixen,Community,"community in central Yancey County. Served by post office, 1915-54. Alt. 2,278.",Post office town,
3-populated.csv,NCG15743,Volga,Community,"community in N Buncombe County on French Broad River. Served by post office, 1902-13. Alt. 1,721.",Post office town,
3-populated.csv,NCG15744,Voline,Community,"community in central Robeson County served by post office, 1893-1905.",Post office town,
3-populated.csv,NCG15746,Vox,Community,"community in N Alleghany County served by post office, 1900-1932.",Post office town,
3-populated.csv,NCG15747,Vultare,Community,"community in NW Northampton County served by post office, 1894-1928.",Post office town,
3-populated.csv,NCG15750,Waccamaw Township,Township,W Brunswick County.,,
3-populated.csv,NCG15751,Waccamaw Township,Township,N Columbus County.,,
3-populated.csv,NCG15755,Waco,Town,"town in E Cleveland County. Alt. 916. Settled 1857. Inc. 1887. Named by George W. Hendrick for Waco, Tex.",,
3-populated.csv,NCG15756,Waddells,Community,"community in central Rockingham County served by post office, 1876-1903. Known as Langdon after 1890.",Post office town,
3-populated.csv,NCG15757,Wade,Town,"town in NE Cumberland County. Settled about 1886. Inc. 1889; reincorporated 1913, but long inactive in municipal affairs. Named for N. G. Wade, who donated the railroad right-of-way. Alt. 141.",,
3-populated.csv,NCG15763,Wadesboro,Town,"town and county seat, central Anson County. Authorized to be est. 1783 as county seat. Called New Town until 1787, when it was changed to Wadesboro to honor Col. Thomas Wade, Revolutionary War patriot and brother-in-law of Patrick Boggan, pioneer settler. Alt. 423. Scientists from all over the United States and Europe gathered there in 1900 to view a total eclipse of the sun. Produces hosiery, textiles, wooden boxes, bricks, hoists, medical supplies, and food products.",,
3-populated.csv,NCG15765,Wadesboro Township,Township,central Anson County.,,
3-populated.csv,NCG15766,Wadeville,Community,"community in S Montgomery County. Est. 1872 and named for Wade brothers, who operated a store there in which the first post office was est. in 1878. Post office closed 1955. Alt. 558.",,
3-populated.csv,NCG15774,Wagoner,Community,community in W Yadkin County near South Deep Creek.,,
3-populated.csv,NCG15775,Wagram,Town,"town in E Scotland County. Known first as Montpelier, then (around 1900) as Fontcal. Inc. 1911 as Wagram. Probably named for the Austrian town where a battle was fought in 1809 during the Napoleonic Wars. Alt. 250.",,
3-populated.csv,NCG15776,Wagstaff Store,Community,community in W Person County.,,
3-populated.csv,NCG15777,Wahoo,Community,community in NW Alexander County on Middle Little River.,,
3-populated.csv,NCG15780,Wailes,Community,"community in SW Mecklenburg County served by post office, 1892-1902.",Post office town,
3-populated.csv,NCG15782,Wake County,County,"was formed in 1771 from Johnston, Cumberland, and Orange Counties. Located in the E central section of the state, it is bounded by Johnston, Harnett, Chatham, Durham, Granville, and Franklin Counties. It was named for Margaret Wake (1733-1819), wife of Governor William Tryon. Area: 867 sq. mi. County seat: Raleigh, with an elevation of 363 ft. Raleigh is also the state capital. Townships are Barton Creek, Buckhorn, Cary, Cedar Fork, Holly Springs, House Creek, Leesville, Little River, Marks Creek, Meredith, Middle Creek, Neuse River, New Light, Panther Branch, Raleigh, St. Marys, St. Matthews, Swift Creek, Wake Forest, and White Oak. Produces tobacco, corn, wheat, oats, cotton, poultry, dairy products, hogs, livestock, farm machinery, concrete products, baked goods, textiles, cottonseed oil, apparel, furniture, pharmaceuticals, packaged foods, software, nursery products, strawberries, pumpkins, crushed stone, and fabricated metals.",,
3-populated.csv,NCG15784,Wake Forest,Town,"town in NE Wake County between Hatters Branch and Richland Creek. Settled 1823. Inc. 1880 as ""town of Wake Forest College,"" but referred to after the turn of the century as Wake Forest. Named for large wooded areas of N Wake County. Home of Wake Forest College (1834-1956) until it was moved to Winston-Salem. Home of Southeastern Baptist Theological Seminary since 1951. Produces textiles. Alt. 400.",,
3-populated.csv,NCG15785,Wake Forest Township,Township,NE Wake County.,,
3-populated.csv,NCG15786,Wake Station,Community,community in N Wake County.,,
3-populated.csv,NCG15787,Wakefield,Community,"community in E Wake County 1 mi. N of Zebulon. Inc. 1899; charter repealed 1913. Named for its location on a field in Wake County. The failure of local citizens to sell land for a right-of-way resulted in the location of a railroad a short distance s, where the town of Zebulon soon developed. Alt. 338.",,
3-populated.csv,NCG15788,Wakelon,Community,community in NE Bertie County.,,
3-populated.csv,NCG15789,Wakulla,Community,"community in NW Robeson County. Alt. 208. Settled about 1860. Named by Col. Peter P. Smith for the Indian word meaning ""clear water"" because of numerous springs in the vicinity.",,
3-populated.csv,NCG15792,Walker,Community,"community in W Polk County on Harm Creek. Served by post office, 1894-1918.",Post office town,
3-populated.csv,NCG15805,Walkers,Community,community in E central Pender County on Burgaw Creek. Formerly known as Walkers Store.,,
3-populated.csv,NCG15809,Walkersburg,Town,"town in SE Brunswick County at Deep Water Point. Est. 1784 on lands of John Walker, for whom it was named. Courthouse and other public buildings were to be est. there but apparently never built.",,
3-populated.csv,NCG15810,Walkersville,Community,community in S central Union County on the E side of Cane Creek. Formerly known as Wilson's Old Store community. Shown on maps as Walkersville as early as 1886.,,
3-populated.csv,NCG15811,Walkertown,Community,"community in E Forsyth County. Robert Walker was living there as early as 1771; the community was named for him. Love's Meeting House (Methodist), built there in 1797, was visited by Bishop Francis Asbury in 1799. He was greatly impressed by its glass windows. Alt. 980.",,
3-populated.csv,NCG15812,Walkeys,Community,community in SW Union County.,,
3-populated.csv,NCG15814,Walkup,Community,"community in SW Union County served by post office, 1885-1908. Also spelled Wauchope. William R. Davie's assault on Tories took place, 1780, on Wauchope plantation.",Post office town,
3-populated.csv,NCG15815,Walla Watta,Community,"community in N central Beaufort County, lat. 35°35' N., long. 76°52'15"" W. Named by Surry Parker, local lumberman, for Wallace and Waters families, who lived here. Alt. 34.",,
3-populated.csv,NCG15816,Wallace,Town,"town in S Duplin County. Post office est. 1866. Alt. 51. Inc. 1873 as Duplin Roads. Name changed to Wallace in honor of Stephen D. Wallace, vice president of the Atlantic Coast Line Railroad, prior to 1899, in which year the town was reincorporated. Produces textiles.",,
3-populated.csv,NCG15824,Wallburg,Community,"community in NE Davidson County served by post office, 1891-1946. Named for Sam W. Wall, state senator in 1895. Inc. 2004.",Post office town,
3-populated.csv,NCG15826,Walnut,Community,community in central Madison County between Brush Creek and Hopewell Branch. Inc. 1905; charter repealed 1917. Named for walnut trees in the vicinity. See also Marshall.,,
