gazetteer_id,object_id,ein,wikidata_id,name,street,city,state,zip,affiliation,ruling,loc_name,geocoded_status,match_addr,addr_type,addnum,side,stpredir,stpretype,stname,sttype,staddr,city_2,county,postal,x,y,arc_address,arc_city,arc_postal,winter_address,religion,desc,website,phone
,32778,113315823,,SOLID ROCK MISSION CHURCH OF GOD IN CHRIST INC,3208 IMMANUEL RD,GREENSBORO,NC,27407,3,199702,POINTADDRESS,M,"3208 IMMANUEL RD, GREENSBORO, NORTH CAROLINA, 27407",POINTADDRESS,3208,L,NOT AVAILABLE,NOT AVAILABLE,IMMANUEL,RD,3208 IMMANUEL RD,GREENSBORO,GUILFORD,27407,-79.846926,36.055578,3208 IMMANUEL RD,GREENSBORO,27407,,,,,
,104697,561909275,,SOLID ROCK MISSIONARY BAPTIST CHURCH INCORPORATED,6109 CARRIAGEHOUSE LN,CHARLOTTE,NC,28226,3,199603,POINTADDRESS,M,"6109 CARRIAGEHOUSE LN, CHARLOTTE, NORTH CAROLINA, 28226",POINTADDRESS,6109,R,NOT AVAILABLE,NOT AVAILABLE,CARRIAGEHOUSE,LN,6109 CARRIAGEHOUSE LN,CHARLOTTE,MECKLENBURG,28226,-80.786953,35.130495,6109 CARRIAGEHOUSE LN,CHARLOTTE,28226,,,,,
,103714,561456372,,SOLID ROCK PENTACOASTAL CHURCH OF JESUS CHRIST,PO BOX 146,JACKSON SPGS,NC,27281,3,201408,POSTAL,M,"27281, JACKSON SPRINGS, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,JACKSON SPRINGS,NOT AVAILABLE,27281,-79.570532,35.173256,PO BOX 146,JACKSON SPGS,27281,,,,,
,104471,561819262,,SOLID ROCK TABERNACLE,532 FOREST RIDGE ST,SHELBY,NC,28152,3,199307,STREETADDRESS,M,"532 FOREST RIDGE DR, SHELBY, NORTH CAROLINA, 28152",STREETADDRESS,532,L,NOT AVAILABLE,NOT AVAILABLE,FOREST RIDGE,DR,532 FOREST RIDGE DR,SHELBY,CLEVELAND,28152,-81.631668,35.287163,532 FOREST RIDGE ST,SHELBY,28152,,,,,
,105074,562044418,,SOLID ROCK UNITED BIBLEWAY MINISTRIES INC,3700 SOUTHDALE AVE,WINSTON SALEM,NC,27107,3,199711,POINTADDRESS,M,"3700 SOUTHDALE AVE, WINSTON-SALEM, NORTH CAROLINA, 27107",POINTADDRESS,3700,L,NOT AVAILABLE,NOT AVAILABLE,SOUTHDALE,AVE,3700 SOUTHDALE AVE,WINSTON-SALEM,FORSYTH,27107,-80.230665,36.044855,3700 SOUTHDALE AVE,WINSTON SALEM,27107,,,,,
,104254,561737121,,SOLID ROCK WORSHIP CENTER,3000 CENTERGROVE RD,KANNAPOLIS,NC,28083,3,200010,POINTADDRESS,M,"3000 CENTERGROVE RD, KANNAPOLIS, NORTH CAROLINA, 28083",POINTADDRESS,3000,L,NOT AVAILABLE,NOT AVAILABLE,CENTERGROVE,RD,3000 CENTERGROVE RD,KANNAPOLIS,CABARRUS,28083,-80.568953,35.475502,3000 CENTERGROVE RD,KANNAPOLIS,28083,,,,,
,118544,823576093,,SOMA CHURCH,1817 1ST AVE NW,HICKORY,NC,28601,3,201809,POINTADDRESS,M,"1817 1ST AVE NW, HICKORY, NORTH CAROLINA, 28601",POINTADDRESS,1817,R,NOT AVAILABLE,NOT AVAILABLE,1ST,AVE,1817 1ST AVE NW,HICKORY,CATAWBA,28601,-81.370901,35.732663,1817 1ST AVE NW,HICKORY,28601,,,,,
,105137,562062344,,SOMEBODY CARES MINISTRIES INC,PO BOX 1010,DURHAM,NC,27702,3,199810,POSTAL,M,"27702, DURHAM, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,DURHAM,NOT AVAILABLE,27702,-78.900351,35.99733,PO BOX 1010,DURHAM,27702,,,,,
,84117,432116997,,SOMETHING GOD MADE MINISTRIES COMMUNITY CENTER INC,246 ENGLISH SPRINGER DR,ANGIER,NC,27501,3,201403,POINTADDRESS,M,"246 ENGLISH SPRINGER DR, ANGIER, NORTH CAROLINA, 27501",POINTADDRESS,246,L,NOT AVAILABLE,NOT AVAILABLE,ENGLISH SPRINGER,DR,246 ENGLISH SPRINGER DR,ANGIER,HARNETT,27501,-78.797609,35.460258,246 ENGLISH SPRINGER DR,ANGIER,27501,,,,,
,113935,710885915,,SON SET MINISTRIES INC,1380 LOWER FIELD RD,AYDEN,NC,28513,3,200212,POINTADDRESS,M,"1380 LOWER FIELD RD, AYDEN, NORTH CAROLINA, 28513",POINTADDRESS,1380,R,NOT AVAILABLE,NOT AVAILABLE,LOWER FIELD,RD,1380 LOWER FIELD RD,AYDEN,GREENE,28513,-77.509864,35.480074,1380 LOWER FIELD RD,AYDEN,28513,,,,,
,105655,562222201,,SONLIGHT FELLOWSHIP,139 CAMFORTH DR,MOORESVILLE,NC,28117,9,196402,POINTADDRESS,M,"139 CAMFORTH DR, MOORESVILLE, NORTH CAROLINA, 28117",POINTADDRESS,139,L,NOT AVAILABLE,NOT AVAILABLE,CAMFORTH,DR,139 CAMFORTH DR,MOORESVILLE,IREDELL,28117,-80.8439,35.603424,139 CAMFORTH DR,MOORESVILLE,28117,,,,,
,104829,561949329,,SONLIGHT INDEPENDENT CHURCH INC,7027 NC HIGHWAY 211,WEST END,NC,27376,3,199603,POINTADDRESS,M,"7027 NC HIGHWAY 211, WEST END, NORTH CAROLINA, 27376",POINTADDRESS,7027,R,NOT AVAILABLE,NC HIGHWAY,211,NOT AVAILABLE,7027 NC HIGHWAY 211,WEST END,MOORE,27376,-79.525777,35.218529,7027 NC HIGHWAY 211,WEST END,27376,,,,,
,113826,680578449,,SONS & DAUGHTERS MINISTRIES,PO BOX 9044,FAYETTEVILLE,NC,28311,3,200602,POSTAL,M,"28311, FAYETTEVILLE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,FAYETTEVILLE,NOT AVAILABLE,28311,-78.906064,35.113097,PO BOX 9044,FAYETTEVILLE,28311,,,,,
,104891,561981629,,SONS OF GOD MINISTRIES,PO BOX 1109,CONCORD,NC,28026,3,199610,POSTAL,M,"28026, CONCORD, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CONCORD,NOT AVAILABLE,28026,-80.577781,35.410451,PO BOX 1109,CONCORD,28026,,,,,
,104527,561851920,,SOPHIA COMMUNITY CHURCH,1707 MARKET DR,SOPHIA,NC,27350,3,199409,POINTADDRESS,M,"1707 MARKET DR, SOPHIA, NORTH CAROLINA, 27350",POINTADDRESS,1707,L,NOT AVAILABLE,NOT AVAILABLE,MARKET,DR,1707 MARKET DR,SOPHIA,RANDOLPH,27350,-79.850184,35.844933,1707 MARKET DR,SOPHIA,27350,,,,,
,114887,760730751,,SOTERIA MINISTRIES,PO BOX 7,MARS HILL,NC,28754,9,199204,POSTAL,M,"28754, MARS HILL, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,MARS HILL,NOT AVAILABLE,28754,-82.503639,35.962704,PO BOX 7,MARS HILL,28754,,,,,
,114625,753050240,,SOTERIA WORSHIP & PRAISE INTL CHURCH,PO BOX 49556,CHARLOTTE,NC,28277,3,200206,POSTAL,M,"28277, CHARLOTTE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CHARLOTTE,NOT AVAILABLE,28277,-80.853501,35.05596,PO BOX 49556,CHARLOTTE,28277,,,,,
,116726,812722629,,SOUL CHURCH,3434 EDWARDS MILL RD STE 112 # 366,RALEIGH,NC,27612,3,201611,POSTAL,M,"27612, RALEIGH, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RALEIGH,NOT AVAILABLE,27612,-78.711997,35.856626,3434 EDWARDS MILL RD STE 112 # 366,RALEIGH,27612,,,,,
,90929,471250382,,SOUL HARVEST MINISTRIES A GROWING CHURCH,526 EASTWOOD DR,ALBEMARLE,NC,28001,3,201512,POINTADDRESS,M,"526 EASTWOOD DR, ALBEMARLE, NORTH CAROLINA, 28001",POINTADDRESS,526,R,NOT AVAILABLE,NOT AVAILABLE,EASTWOOD,DR,526 EASTWOOD DR,ALBEMARLE,STANLY,28001,-80.163895,35.360505,526 EASTWOOD DR,ALBEMARLE,28001,,,,,
,84055,432048218,,SOUL REAPERS WORSHIP CENTER INTERNATIONAL,PO BOX 14984,RALEIGH,NC,27620,3,201404,POSTAL,M,"27620, RALEIGH, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RALEIGH,NOT AVAILABLE,27620,-78.584581,35.77806,PO BOX 14984,RALEIGH,27620,,,,,
,105125,562059315,,SOUL SAVING BAPTIST CHURCH INC,PO BOX 34183,CHARLOTTE,NC,28234,3,199911,POSTAL,M,"28234, CHARLOTTE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CHARLOTTE,NOT AVAILABLE,28234,-80.833882,35.222001,PO BOX 34183,CHARLOTTE,28234,,,,,
,116280,811105768,,SOUL VISION MINISTRIES INC,227A CRAB CREEK RD,HENDERSONVLLE,NC,28739,3,201604,STREETADDRESS,M,"227 CRAB CREEK RD, HENDERSONVILLE, NORTH CAROLINA, 28739",STREETADDRESS,227,R,NOT AVAILABLE,NOT AVAILABLE,CRAB CREEK,RD,227 CRAB CREEK RD,HENDERSONVILLE,HENDERSON,28739,-82.50265,35.257676,227A CRAB CREEK RD,HENDERSONVLLE,28739,,,,,
,105653,562220965,,SOUL WINNERS WORSHIP CENTER INC,1110 RIVIERA DR NW,WILSON,NC,27896,3,200305,POINTADDRESS,M,"1110 RIVIERA DR NW, WILSON, NORTH CAROLINA, 27896",POINTADDRESS,1110,R,NOT AVAILABLE,NOT AVAILABLE,RIVIERA,DR,1110 RIVIERA DR NW,WILSON,WILSON,27896,-77.94953,35.746968,1110 RIVIERA DR NW,WILSON,27896,,,,,
,51356,300608775,,SOULFIRE MINISTRIES,26 BAILEY RD,COATS,NC,27521,9,199112,POINTADDRESS,M,"26 BAILEY RD, COATS, NORTH CAROLINA, 27521",POINTADDRESS,26,R,NOT AVAILABLE,NOT AVAILABLE,BAILEY,RD,26 BAILEY RD,COATS,HARNETT,27521,-78.611803,35.389343,26 BAILEY RD,COATS,27521,,,,,
,49610,272677562,,SOULJAS,96 BENNISON LN,FLAT ROCK,NC,28731,9,199112,POINTADDRESS,M,"96 BENNISON LN, FLAT ROCK, NORTH CAROLINA, 28731",POINTADDRESS,96,L,NOT AVAILABLE,NOT AVAILABLE,BENNISON,LN,96 BENNISON LN,FLAT ROCK,HENDERSON,28731,-82.399114,35.286968,96 BENNISON LN,FLAT ROCK,28731,,,,,
,105425,562149240,,SOULJOURN,104 RNC HWY 54 W PMB 347,ANDREWS,NC,27510,9,198804,STREETADDRESS,M,"104 NC-54 W, CARRBORO, NORTH CAROLINA, 27510",STREETADDRESS,104,L,NOT AVAILABLE,NC,54,NOT AVAILABLE,104 NC-54 W,CARRBORO,ORANGE,27510,-79.094327,35.917629,104 RNC HWY 54 W PMB 347,ANDREWS,27510,,,,,
,41902,237219694,,SOULS UNLIMITED FOR JESUS INCORPORATED,PO BOX 216,MORAVIAN FLS,NC,28654,3,197308,POSTAL,M,"28654, MORAVIAN FALLS, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,MORAVIAN FALLS,NOT AVAILABLE,28654,-81.185222,36.0933,PO BOX 216,MORAVIAN FLS,28654,,,,,
,88841,464088717,,SOULWINNERS OUTREACH MINISTRIES INC,800 RAYON ST,CHARLOTTE,NC,28216,3,201406,POINTADDRESS,M,"800 RAYON ST, CHARLOTTE, NORTH CAROLINA, 28216",POINTADDRESS,800,R,NOT AVAILABLE,NOT AVAILABLE,RAYON,ST,800 RAYON ST,CHARLOTTE,MECKLENBURG,28216,-80.871229,35.261582,800 RAYON ST,CHARLOTTE,28216,,,,,
,103784,561495479,,SOUND FOUNDATION INC,20 CROOKED OAK CT,HENDERSONVLLE,NC,28791,3,198611,POINTADDRESS,M,"20 CROOKED OAK CT, HENDERSONVILLE, NORTH CAROLINA, 28791",POINTADDRESS,20,R,NOT AVAILABLE,NOT AVAILABLE,CROOKED OAK,CT,20 CROOKED OAK CT,HENDERSONVILLE,HENDERSON,28791,-82.520481,35.373897,20 CROOKED OAK CT,HENDERSONVLLE,28791,,,,,
,114172,731645268,,SOUND OF ABUNDANCE MINISTRIES,PO BOX 101,DUNN,NC,28335,3,200310,POSTAL,M,"28335, DUNN, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,DUNN,NOT AVAILABLE,28335,-78.608682,35.306711,PO BOX 101,DUNN,28335,,,,,
,35896,204759450,,SOUND OF FAITH MINISTRIES INC,610 ORPHANAGE RD,CONCORD,NC,28027,3,200609,POINTADDRESS,M,"610 ORPHANAGE RD, CONCORD, NORTH CAROLINA, 28027",POINTADDRESS,610,L,NOT AVAILABLE,NOT AVAILABLE,ORPHANAGE,RD,610 ORPHANAGE RD,CONCORD,CABARRUS,28027,-80.630517,35.444984,610 ORPHANAGE RD,CONCORD,28027,,,,,
,116310,811276079,,SOURCE OF LIFE MINISTRIES,9533 GREEN APPLE DR,CHARLOTTE,NC,28215,3,201704,POINTADDRESS,M,"9533 GREEN APPLE DR, CHARLOTTE, NORTH CAROLINA, 28215",POINTADDRESS,9533,L,NOT AVAILABLE,NOT AVAILABLE,GREEN APPLE,DR,9533 GREEN APPLE DR,CHARLOTTE,MECKLENBURG,28215,-80.664808,35.233573,9533 GREEN APPLE DR,CHARLOTTE,28215,,,,,
,103510,561398806,,SOUTH ASHEBORO CHURCH OF GOD,939 GLENWOOD RD,ASHEBORO,NC,27203,9,197210,POINTADDRESS,M,"939 GLENWOOD RD, ASHEBORO, NORTH CAROLINA, 27203",POINTADDRESS,939,R,NOT AVAILABLE,NOT AVAILABLE,GLENWOOD,RD,939 GLENWOOD RD,ASHEBORO,RANDOLPH,27203,-79.808128,35.694366,939 GLENWOOD RD,ASHEBORO,27203,,,,,
,102720,561088969,,SOUTH ATLANTIC DISTRICT OF THE CHRISTIAN AND MISSIONARY ALLIANCE,10801 JOHNSTON RD STE 125,CHARLOTTE,NC,28226,9,197205,POINTADDRESS,M,"10801 JOHNSTON RD, CHARLOTTE, NORTH CAROLINA, 28226",POINTADDRESS,10801,R,NOT AVAILABLE,NOT AVAILABLE,JOHNSTON,RD,10801 JOHNSTON RD,CHARLOTTE,MECKLENBURG,28226,-80.852959,35.086466,10801 JOHNSTON RD STE 125,CHARLOTTE,28226,,,,,
,103180,561339800,,SOUTH CALDWELL CHRISTIAN MINISTRIES,PO BOX 359,GRANITE FALLS,NC,28630,3,198306,POSTAL,M,"28630, GRANITE FALLS, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,GRANITE FALLS,NOT AVAILABLE,28630,-81.428528,35.798265,PO BOX 359,GRANITE FALLS,28630,,,,,
,119560,900344625,,SOUTH CAROLINA ASSEMBLY OF THE CHURCH OF GOD,PO BOX 837,PINEVILLE,NC,28134,9,196007,POSTAL,M,"28134, PINEVILLE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,PINEVILLE,NOT AVAILABLE,28134,-80.885457,35.080538,PO BOX 837,PINEVILLE,28134,,,,,
,105494,562176017,,SOUTH CENTRAL CHURCH OF CHRIST INCORPORATED,PO BOX 14111,RALEIGH,NC,27620,3,200006,POSTAL,M,"27620, RALEIGH, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RALEIGH,NOT AVAILABLE,27620,-78.584581,35.77806,PO BOX 14111,RALEIGH,27620,,,,,
,118094,821824412,,SOUTH CHARLOTTE PRESBYTERIAN CHURCH,PO BOX 49324,CHARLOTTE,NC,28277,9,197404,POSTAL,M,"28277, CHARLOTTE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CHARLOTTE,NOT AVAILABLE,28277,-80.853501,35.05596,PO BOX 49324,CHARLOTTE,28277,,,,,
,104892,561981739,,SOUTH CLADWELL FAMILY WORSHIP CENTER INCORPORATED,PO BOX 725,HUDSON,NC,28638,3,199709,POSTAL,M,"28638, HUDSON, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,HUDSON,NOT AVAILABLE,28638,-81.491664,35.845182,PO BOX 725,HUDSON,28638,,,,,
,104177,561703672,,SOUTH END MISSIONARY BAPTIS CHURCH,PO BOX 536,FAYETTEVILLE,NC,28302,3,200610,POSTAL,M,"28302, FAYETTEVILLE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,FAYETTEVILLE,NOT AVAILABLE,28302,-78.877761,35.056251,PO BOX 536,FAYETTEVILLE,28302,,,,,
,110591,581783580,,SOUTH GASTONIA PH CHURCH,PO BOX 12886,GASTONIA,NC,28052,9,196402,POSTAL,M,"28052, GASTONIA, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,GASTONIA,NOT AVAILABLE,28052,-81.187252,35.258581,PO BOX 12886,GASTONIA,28052,,,,,
,33039,134225278,,SOUTH GREENVILLE CHURCH OF CHRIST,PO BOX 8509,GREENVILLE,NC,27835,3,200401,POSTAL,M,"27835, GREENVILLE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,GREENVILLE,NOT AVAILABLE,27835,-77.374691,35.615201,PO BOX 8509,GREENVILLE,27835,,,,,
,104034,561618703,,SOUTH HOKE BAPTIST CHURCH OF HOKE COUNTY NORTH CAROLINA,RT 1 BOX 626,RED SPRINGS,NC,28377,3,199211,POSTAL,M,"28377, RED SPRINGS, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RED SPRINGS,NOT AVAILABLE,28377,-79.181737,34.813285,RT 1 BOX 626,RED SPRINGS,28377,,,,,
,110695,581784716,,SOUTH MARION PH CHURCH,1522 JACKTOWN RD,MARION,NC,28752,9,196402,STREETADDRESS,M,"1522 JACKTOWN RD, MARION, NORTH CAROLINA, 28752",STREETADDRESS,1522,L,NOT AVAILABLE,NOT AVAILABLE,JACKTOWN,RD,1522 JACKTOWN RD,MARION,MCDOWELL,28752,-81.957762,35.667284,1522 JACKTOWN RD,MARION,28752,,,,,
,89016,464454542,,SOUTH MONROE CHURCH INC,5922 WEDDINGTON RD SUITE A 185,WESLEY CHAPEL,NC,28104,3,201506,POINTADDRESS,M,"5922 WEDDINGTON RD, WESLEY CHAPEL, NORTH CAROLINA, 28104",POINTADDRESS,5922,R,NOT AVAILABLE,NOT AVAILABLE,WEDDINGTON,RD,5922 WEDDINGTON RD,WESLEY CHAPEL,UNION,28104,-80.699471,35.001113,5922 WEDDINGTON RD SUITE A 185,WESLEY CHAPEL,28104,,,,,
,97559,522361822,,SOUTH MOUNTAIN BAPTIST CAMP,3558 BAPTIST CAMP RD,CONNELLY SPG,NC,28612,3,200201,POINTADDRESS,M,"3558 BAPTIST CAMP RD, CONNELLY SPRINGS, NORTH CAROLINA, 28612",POINTADDRESS,3558,R,NOT AVAILABLE,NOT AVAILABLE,BAPTIST CAMP,RD,3558 BAPTIST CAMP RD,CONNELLY SPRINGS,BURKE,28612,-81.598253,35.609078,3558 BAPTIST CAMP RD,CONNELLY SPG,28612,,,,,
,,,,South Mountain Baptist Camp,,Connelly Springs,NC,,,,,,,,,,,,,,,,,,35.7429092,-81.5134255,,,,Connelly Springs,BAPTIST,,,
,86369,455383364,,SOUTH MOUNTAIN FAMILY CAMP,202 CRAWLEY DR,FOREST CITY,NC,28043,3,201209,POINTADDRESS,M,"202 CRAWLEY DR, FOREST CITY, NORTH CAROLINA, 28043",POINTADDRESS,202,L,NOT AVAILABLE,NOT AVAILABLE,CRAWLEY,DR,202 CRAWLEY DR,FOREST CITY,RUTHERFORD,28043,-81.819152,35.278769,202 CRAWLEY DR,FOREST CITY,28043,,,,,
,102586,560932660,,SOUTH PARK CHRISTIAN CHURCH,6650 PARK SOUTH DR,CHARLOTTE,NC,28210,9,195107,POINTADDRESS,M,"6650 PARK SOUTH DR, CHARLOTTE, NORTH CAROLINA, 28210",POINTADDRESS,6650,L,NOT AVAILABLE,NOT AVAILABLE,PARK SOUTH,DR,6650 PARK SOUTH DR,CHARLOTTE,MECKLENBURG,28210,-80.847835,35.140276,6650 PARK SOUTH DR,CHARLOTTE,28210,,,,,
,118312,822616110,,SOUTH RALEIGH NC FOURSQUARE CHURCH,PO BOX 41042,RALEIGH,NC,27629,9,194910,POSTAL,M,"27629, RALEIGH, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RALEIGH,NOT AVAILABLE,27629,-78.595261,35.817395,PO BOX 41042,RALEIGH,27629,,,,,
,105602,562205227,,SOUTH RIVER UNITED METHODIST CHURCH,2880 S RIVER CHURCH RD,WOODLEAF,NC,27054,3,200606,POINTADDRESS,M,"2880 S RIVER CHURCH RD, WOODLEAF, NORTH CAROLINA, 27054",POINTADDRESS,2880,L,S,NOT AVAILABLE,RIVER CHURCH,RD,2880 S RIVER CHURCH RD,WOODLEAF,ROWAN,27054,-80.653374,35.830918,2880 S RIVER CHURCH RD,WOODLEAF,27054,,,,,
,106177,566002001,,SOUTH YADKIN BAPTIST ASSOCIATION,PO BOX 5249,STATESVILLE,NC,28687,9,197001,POSTAL,M,"28687, STATESVILLE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,STATESVILLE,NOT AVAILABLE,28687,-80.888961,35.78214,PO BOX 5249,STATESVILLE,28687,,,,,
,119115,841705156,,SOUTHBRIDGE FELLOWSHIP,8024 GLENWOOD AVE STE 104,RALEIGH,NC,27612,1,200702,POINTADDRESS,M,"8024 GLENWOOD AVE, RALEIGH, NORTH CAROLINA, 27612",POINTADDRESS,8024,R,NOT AVAILABLE,NOT AVAILABLE,GLENWOOD,AVE,8024 GLENWOOD AVE,RALEIGH,WAKE,27612,-78.727554,35.873604,8024 GLENWOOD AVE STE 104,RALEIGH,27612,,,,,
,105000,562022246,,SOUTHBROOK COMMUNITY CHURCH,5607MONROEWEDDINGTON RD,WEDDINGTON,NC,28104,3,200905,POSTAL,M,"28104, MATTHEWS, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,MATTHEWS,NOT AVAILABLE,28104,-80.696065,35.076466,5607MONROEWEDDINGTON RD,WEDDINGTON,28104,,,,,
,119708,900457120,,SOUTHEAST DISTRICT,363 CHURCH ST N STE 200,CONCORD,NC,28025,9,194910,POINTADDRESS,M,"363 CHURCH ST N, CONCORD, NORTH CAROLINA, 28025",POINTADDRESS,363,L,NOT AVAILABLE,NOT AVAILABLE,CHURCH,ST,363 CHURCH ST N,CONCORD,CABARRUS,28025,-80.590188,35.420433,363 CHURCH ST N STE 200,CONCORD,28025,,,,,
,49269,271928187,,SOUTHEASTERN FREE WILL BAPTIST BIBLE COLLEGE INC,PO BOX 1067,WENDELL,NC,27591,3,201102,POSTAL,M,"27591, WENDELL, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WENDELL,NOT AVAILABLE,27591,-78.371956,35.783225,PO BOX 1067,WENDELL,27591,,,,,
,46532,261296909,,SOUTHEASTERN FREE WILL BAPTIST COLLEGE FOUNDATION INC,PO BOX 1960,WENDELL,NC,27591,3,200806,POSTAL,M,"27591, WENDELL, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WENDELL,NOT AVAILABLE,27591,-78.371956,35.783225,PO BOX 1960,WENDELL,27591,,,,,
,110106,581469711,,SOUTHERN ADVENT CHRISTIAN ASSOC,1002 VANDORA SPRINGS ROAD STE 113,GARNER,NC,27529,9,195809,POINTADDRESS,M,"1002 VANDORA SPRINGS RD, GARNER, NORTH CAROLINA, 27529",POINTADDRESS,1002,L,NOT AVAILABLE,NOT AVAILABLE,VANDORA SPRINGS,RD,1002 VANDORA SPRINGS RD,GARNER,WAKE,27529,-78.625552,35.707343,1002 VANDORA SPRINGS ROAD STE 113,GARNER,27529,,,,,
,102344,560530237,,SOUTHERN BENEDICTINE SOCIETY,100 BELMONT MOUNT HOLLY RD,BELMONT,NC,28012,9,197209,POINTADDRESS,M,"100 BELMONT-MT HOLLY RD, BELMONT, NORTH CAROLINA, 28012",POINTADDRESS,100,R,NOT AVAILABLE,NOT AVAILABLE,BELMONT-MT HOLLY,RD,100 BELMONT-MT HOLLY RD,BELMONT,GASTON,28012,-81.041964,35.264067,100 BELMONT MOUNT HOLLY RD,BELMONT,28012,,,,,
,117200,814063252,,SOUTHERN DELIVERANCE FELLOWSHIP MINISTRIES,PO BOX 1535,LEXINGTON,NC,27293,3,201802,POSTAL,M,"27293, LEXINGTON, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LEXINGTON,NOT AVAILABLE,27293,-80.253852,35.826021,PO BOX 1535,LEXINGTON,27293,,,,,
