id,label,description,type,counties,geonameid,latitude,longitude
NCG22809,Sharon,community in S Cleveland County.,community,Cleveland,4491033,35.24957,-81.5887
NCG22810,Sharon,community in W Iredell County.,community,Iredell,4491034,35.77541,-81.06702
NCG22811,Shaw Creek,rises in SW Anson County and flows S into Deadfall Creek.,creek,Anson,4491099,34.83849,-80.20173
NCG22812,Sheep Island,"a tidal-marsh island just inside Lockwoods Folly Inlet, S central Brunswick County.",island,Brunswick,4491152,33.91934,-78.21916
NCG22813,Sheep Knob,N Buncombe County NW of Courthouse Knob.,knob,Buncombe,,,
NCG22814,Sheep Knob,S Cherokee County on the NW end of Moccasin Mountain.,knob,Cherokee,,,
NCG22815,Sheep Knob,N Cleveland County.,knob,Cleveland,,,
NCG22816,Sheep Knob,"W Jackson County near the head of East Fork [Savannah Creek]. Alt. 4,784.",knob,Jackson,4491142,35.25677,-83.24376
NCG22817,Sheep Knob,E Macon County between Caler Fork and Cowee Creek.,knob,Macon,4491542,35.26482,-83.50071
NCG22818,Sheep Mountain,E Haywood County between Rock Hollow and Jordan Branch.,mountain,Haywood,4491147,35.6001,-82.86903
NCG22819,Sheep Mountain,N Jackson County between Black Mountain and Moses Creek.,mountain,Jackson,4491148,35.33538,-83.10459
NCG22820,Shell Point,"the SE point of Harkers Island in SE Carteret County. Mound of shells, apparently left by Indians, gave the point its name. Indian remains have been found there.",point,Carteret,4491206,34.6835,-76.52603
NCG22821,Shelton Branch,rises in N Buncombe County and flows NW into Paint Fork. See also Anderson Cove.,branch,Buncombe,4491229,35.75511,-82.45902
NCG22822,Shepherd Branch,rises in N Buncombe County and flows SW into Flat Creek.,branch,Buncombe,,,
NCG22823,Shepherd Creek,rises in N Macon County and flows S into Cowee Creek.,creek,Macon,4491269,35.28149,-83.38154
NCG22824,Shepherd Mountain,W Henderson County on South Fork.,mountain,Henderson,4457641,35.28539,-82.55873
NCG22825,Shepherd Mountain,N Mitchell County between Bean Creek and Spring Creek.,mountain,Mitchell,4491272,36.10372,-82.2193
NCG22826,Sherrill Gap,central Swain County between Bryson Branch and Lands Creek.,gap,Swain,4491298,35.44648,-83.46599
NCG22827,Sherrills Ford,"across Catawba River between Catawba and Iredell Counties. Named for Adam Sherrill, trailblazer in the settlement of W North Carolina who crossed the Catawba River there in 1747. The passage over the river was used by troops during the Revolutionary War. The site is now under the waters of Lake Norman. The name appears on various maps dating from the eighteenth century through 1963.",transportation,Catawba|Iredell,7260122,35.62001,-80.99702
NCG22828,Sherwood,"community in S Cumberland County served by post office, 1883-1907.",community,Cumberland,,,
NCG22829,Shiloh,"town in SW Camden County. Inc. 1883, but no long active in municipal affairs. Daniel Billet settled there before 1694, and the name ""Billet's Bridge"" is still known locally at the site of a bridge that he built. Named Danson's Manor after 1696, when 3,640 acres were granted to John Danson, son-in-law of Governor John Archdale. Danson never lived there, but his heirs held the property until 1739. In the middle of the eighteenth century, the place came to be called Mill Town for a group of watermills erected on a bluff overlooking the Pasquotank River. Shortly after 1800, the local Baptist church (organized 1729), the oldest Baptist church in the state, changed its name to Shiloh, and the name came to be applied to the community.",town,Camden,4491341,36.27321,-76.08521
NCG22830,Shiloh,"community in NW Rockingham County. Named for Shiloh Primitive Baptist Church. Earlier name for the area was Spring Garden, which see.",community,Rockingham,4491342,36.44764,-79.86421
NCG22831,Shiloh Township,S Camden County.,township,Camden,4491415,36.21474,-76.00267
NCG22832,Shoal Creek,rises in SE Buncombe County and flows NW into Cane Creek.,creek,Buncombe,4491471,35.50317,-82.41706
NCG22833,Shoal Creek,rises in NE Burke County and flows N into Catawba River.,creek,Burke,4491472,35.65513,-81.76871
NCG22834,Shoal Creek,rises in W Cherokee County between Signal Pole Hill and Arp Gap and flows NE into Apalachia Lake on Hiwassee River. Sometimes known as South Shoal Creek.,creek,Cherokee,,,
NCG22835,Shoal Creek,rises in SW Henderson County and flows NW into Crab Creek.,creek,Henderson,4491474,35.23539,-82.59929
NCG22836,Shoal Creek,rises in NW Jackson County and flows NW into Soco Creek.,creek,Jackson,4491476,35.21343,-83.15126
NCG22837,Shoal Creek,rises in S Jackson County and flows NW into West Fork Tuckasegee River.,creek,Jackson,4491476,35.21343,-83.15126
NCG22838,Shoal Creek,rises in S Macon County and flows SW into Middle Creek.,creek,Macon,4491477,35.01731,-83.35043
NCG22839,Shoal Creek,rises in S Transylvania County and flows NE into Middle Fork French Broad River.,creek,Transylvania,4491480,35.22344,-82.86124
NCG22840,Shoal Creek,rises in W Transylvania County and flows SW to join Indian Creek in forming North Fork French Broad River.,creek,Transylvania,4491480,35.22344,-82.86124
NCG22841,Shoal Mountain,W Jackson County between Thorpe Reservoir and Shoal Creek.,mountain,Jackson,4491491,35.19482,-83.1432
NCG22842,Shoofly,community in W Granville County between Culbreth and Stem.,community,Granville,4491515,36.22264,-78.72917
NCG22843,Shooting Creek,"rises in SE Clay County and flows W into Lake Chatuge on the Hiwassee River. The name is believed to be a translation of the Cherokee du-stagalan'yi (where it made a great noise), applied to the stream.",creek,Clay,4491523,35.02065,-83.71711
NCG22844,Shop Branch,rises in NE Cherokee County and flows NW into Worm Creek.,branch,Cherokee,4491530,35.19287,-83.78545
NCG22845,Shop Branch,rises in W Johnston County and flows SE into Middle Creek.,branch,Johnston,,,
NCG22846,Short Off,"peak in NW Clay County near the Cherokee-Clay county line. Probably named for C. W. Short (1794-1863), American botanist.",mountainFeature,Cherokee|Clay,,,
NCG22847,Shortoff Mountain,"W Burke County. Alt. approx. 3,115.",mountain,Burke,4491563,35.83846,-81.89427
NCG22848,Shut-in Creek,rises in N Jackson County on N slopes of Bald Mountain and flows N into Soco Creek.,creek,Jackson,4491615,35.47121,-83.21542
NCG22849,Sidney,community in E Beaufort County.,community,Beaufort,4491638,35.481,-76.67549
NCG22850,Silas Creek,rises in NW Ashe County and flows SE into North Fork New River.,creek,Ashe,4491644,36.49901,-81.43455
NCG22851,Silas Creek,"rises in SW Beaufort County and flows N into Chocowinity Bay, Pamlico River.",creek,Beaufort,4491646,35.49739,-77.04078
NCG22852,Silas Creek,"rises in NW Forsyth County and flows SW into Muddy Creek. Known earlier as Spangenberg Creek for Bishop August G. Spangenberg, who led a surveying party from Edenton to the Blue Ridge Mountains in 1752 in search of a suitable site for a Moravian settlement. Spangenberg Creek appears as Strangenbergs Creek on the Collet map, 1770, and as Spanking Back on the Price map, 1808. By 1833, when the MacRae map appeared, it was called Silas Creek. Reynolda Lake is on Silas Creek.",creek,Forsyth,4491645,36.0368,-80.35839
NCG22853,Sills Creek,rises in N Pender County and flows NE into Sawyers Creek.,creek,Pender,4491668,34.71684,-77.99304
NCG22854,Silver Creek,rises in NW Burke County and flows SE into Rose Creek.,creek,Burke,4491693,35.74041,-81.71065
NCG22855,Silver Creek,rises in SW Burke County and flows NE into Catawba River.,creek,Burke,4491693,35.74041,-81.71065
NCG22856,Silver Creek,rises in SE Caldwell County and flows SE into Gunpowder Creek.,creek,Caldwell,4491695,35.79374,-81.37592
NCG22857,Silver Creek,rises in central Polk County and flows N into Lake Adger on Green River.,creek,Polk,4491697,35.32651,-82.19734
NCG22858,Silver Hill,"community in S central Davidson County between Fourmile Branch and head of Battle Branch. A mine operated there almost continuously from about 1838 until 1860; produced lead, gold, and silver.",community,Davidson,4491704,35.70708,-80.20727
NCG22859,Silver Hill,community in W Pamlico County. Named for local Silver family.,community,Pamlico,4491705,35.16905,-76.84521
NCG22860,Silver Lake,"tidal basin or boat harbor, 700 yds. long, at the community of Ocracoke on Ocracoke Island, SE Hyde County.",seawaterArea,Hyde,4491713,35.1135,-75.98518
NCG22861,Silver Lake,"a natural lake fed by springs, SW New Hanover County between Todds and Barnards Creeks near the Cape Fear River. Covers approx. 16 acres; max. depth 30 ft.",lake,New Hanover,4491715,34.14878,-77.9136
NCG22862,Silver Run Creek,rises in S Jackson County on the SE slope of Chimneytop Mountain and flows SW 3 mi. to join Little Whitewater Creek in forming Whitewater River.,creek,Jackson,4491724,35.0662,-83.06653
NCG22863,Silvermine Branch,rises in NE Cherokee County and flows SE into Valley River.,branch,Cherokee,4491741,35.22787,-83.74684
NCG22864,Silvermine Branch,rises in N Madison County and flows SW into French Broad River.,branch,Madison,4491720,35.89233,-82.82125
NCG22865,Simmons Branch,rises in S Madison County and flows SE into Sandy Mush Creek.,branch,Madison,4491768,35.72705,-82.71375
NCG22866,Simmons Branch,rises in NE Swain County and flows SE into Raven Fork.,branch,Swain,4491770,35.6201,-83.25265
NCG22867,Sitton Creek,rises in NW Henderson County and flows SW into Seniard Creek.,creek,Henderson,4491848,35.40928,-82.62707
NCG22868,Slade Creek,"rises in SW Hyde County and flows NW and SW into Pungo River. Appears on the Collet map, 1770.",creek,Hyde,4491936,35.46017,-76.55659
NCG22869,Sleepy Creek,"rises in SE Carteret County between the communities of Gloucester and Marshallberg and flows S approx. 1½ mi. into The Straits. Appears on the Collet map, 1770.",creek,Carteret,4491968,34.72127,-76.52298
NCG22870,Slick Rock,"elevation between the head of Norton Branch and the head of Cane Creek in SE Macon County approx. 3 mi. SE of town of Highlands. Alt. approx. 3,340.",elevation,Macon,4491984,35.09287,-83.28654
NCG22871,Slickrock Branch,rises in N Cherokee County near Bearpen Gap and flows NE into Hyatt Creek.,branch,Cherokee,4491990,35.19786,-83.93796
NCG22872,Slickrock Branch,rises in N Haywood County and flows SE into Pigeon River.,branch,Haywood,4491992,35.72454,-83.04042
NCG22873,Sloan,"community in SE Duplin County served by post office, 1884-1920. Alt. 50.",community,Duplin,4492009,34.77822,-77.82915
NCG22874,Smith Branch,rises in S central Cabarrus County and flows NE into Coddle Creek.,branch,Cabarrus,,,
NCG22875,Smith Branch,rises in E Madison County and flows S into Little Creek.,branch,Madison,4492057,35.93427,-82.55208
NCG22876,Smith Creek,rises in E Anson County near the town of Lilesville and flows NE into Blewett Falls Lake.,creek,Anson,4492096,34.99265,-79.89978
NCG22877,Smith Creek,rises in E Beaufort County and flows SE into Pungo Creek.,creek,Beaufort,4492097,35.50461,-76.67132
NCG22878,Smith Creek,rises in central Buncombe County and flows NE into French Broad River.,creek,Buncombe,4492098,35.62233,-82.59541
NCG22879,Smith Creek,rises in SE Granville County and flows W 7 mi. into Beaverdam Creek at the Granville-Wake county line.,creek,Granville|Wake,4492108,35.90932,-78.53889
NCG22880,Smith Creek,"rises in W Hyde County and flows N into Pungo River. Appears as Smiths Creek on the Collet map, 1770.",creek,Hyde,4492103,35.506,-76.49354
NCG22881,Smith Creek,rises in N Pamlico County and flows SE into Bay River.,creek,Pamlico,4492106,35.17406,-76.67048
NCG22882,Smith Creek,"rises in SE Pamlico County and flows S into the Greens Creek estuary at Neuse River. Appears on the Moseley map, 1733.",creek,Pamlico,4492106,35.17406,-76.67048
NCG22883,Smith's Creek,See Oriental.,reference,,,,
NCG22884,Smiths Creek,rises in NE Davie County and flows E approx. 6 mi. into Carters Creek.,creek,Davie,,,
NCG22885,Smiths Creek,rises in W Lee County and flows N into Deep River.,creek,Lee,4492185,35.53237,-79.31113
NCG22886,Smiths Creek,rises in N New Hanover County and flows SW into Cape Fear River.,creek,New Hanover,4492102,34.26684,-77.94721
NCG22887,Smiths Store,community in NW Cabarrus County.,community,Cabarrus,,,
NCG22888,Smiths Township,"former township in E Cabarrus County, now township no. 9.",formerCommunity,Cabarrus,,,
NCG22889,Smyrna Township,"on Core Sound and Jarrett Bay in E Carteret County. At one time, parts of Smyrna made up Carteret and no. 6 and 7 townships.",township,Carteret,4492253,34.73985,-76.47202
NCG22890,Snake Knob,N central Avery County.,knob,Avery,,,
NCG22891,Snake Knob,N Yancey County between Little Creek and Bald Mountain Creek.,knob,Yancey,4492273,35.9965,-82.39736
NCG22892,Snakeden Ridge,"W Swain County, extends E from Pinnacle Creek to Pinnacle Ridge.",ridge,Swain,4492284,35.49559,-83.73694
NCG22893,Snow Creek,rises in N Catawba County and flows NE into Catawba River.,creek,Catawba,4492319,35.80208,-81.26981
NCG22894,Snow Creek,community in N central Iredell County. Developed around a Methodist church founded there in 1802 at a cemetery begun in the 1780s.,community,Iredell,4492321,35.88791,-80.91174
NCG22895,Snow Creek,"rises on Asbury Mountain, NE Alexander County, and flows SE into W central Iredell County, where it enters South Yadkin River.",creek,Iredell|Alexander,4492321,35.88791,-80.91174
NCG22896,Snow Creek,rises in N Stokes County and flows SE into Dan River.,creek,Stokes,4492323,36.40264,-80.14116
NCG22897,Snow Creek,rises in W Surry County and flows SE and S into Mitchell River.,creek,Surry,4492324,36.28763,-80.77396
NCG22898,Snow Creek Township,S central Mitchell County.,township,Mitchell,4492357,35.96172,-82.1325
NCG22899,Snow Hill,community in N Chowan County.,community,Chowan,,,
NCG22900,Snowbird Creek,rises in SW Graham County and flows SE and NE into Santeetlah Lake. Called Titiyi (snowbird place) by Indians.,creek,Graham,4492356,35.34231,-83.84573
NCG22901,Snyder Creek,rises in NE Cherokee County and flows NW into Tatham Creek.,creek,Cherokee,4492382,35.17509,-83.81073
NCG22902,Soapstone Branch,rises in NW Henderson County in Pisgah National Forest and flows E into McDowell Creek.,branch,Henderson,4492389,35.43011,-82.60068
NCG22903,Soapstone Branch,rises in E Mitchell County and flows W into Left Fork [Cane Creek].,branch,Mitchell,4492390,36.02901,-82.07706
NCG22904,Soapstone Gap,"E Haywood County between Mary Gray Knob and Wines Top. Alt. 3,640.",gap,Haywood,4492395,35.59344,-82.87569
NCG22905,Soapstone Ridge,extends SE from Three Forks Mountain in W Transylvania County to Catheys Creek in W central Transylvania County.,ridge,Transylvania,4492401,35.35344,-82.75124
NCG22906,Soco Creek,"rises near Soco Gap, W Haywood County, and flows NE into Jonathans Creek.",creek,Haywood,,,
NCG22907,Soco Falls,"on Soco Creek, W Haywood County. Water falls in a double stream over a series of rocky ledges for about 60 ft. into a cuplike basin. Said to have been named by the Cherokees for their word Sog-wah (one).",falls,Haywood,,,
NCG22908,Sodom Branch,rises in NW Madison County near Sodom Mountain and flows N into Big Laurel Creek.,branch,Madison,4492417,35.91872,-82.71931
NCG22909,Somerset,"community in SE Chowan County served by post office, 1888-1903.",community,Chowan,4492449,36.06044,-76.46161
NCG22910,South Creek,"rises in SE Beaufort County and flows N and E into Pamlico River. Appears as Chickorack River on the Comberford map, 1657, and as South Dividing Creek on the Collet map, 1770.",creek,Beaufort,4492513,35.35545,-76.68465
NCG22911,South Creek,"rises in E Chatham County and flows E and S into Wake County, where it enters Big White Oak Creek near the Chatham County line.",creek,Chatham|Wake,,,
NCG22912,South Creek,rises in NE Rutherford County and flows NE into First Broad River.,creek,Rutherford,4492514,35.51763,-81.77621
NCG22913,South Fork,"rises in S Forsyth County and flows SW into Davidson County, where it enters Muddy Creek a short distance S of the county line. Early Moravian settlers called it Ens Creek, and it appears as such on the Collet map, 1770. On the Price map, 1808, it is marked ""Ens or South Fork.""",fork,Forsyth|Davidson,4492555,35.99014,-80.33005
NCG22914,South Fork,rises in S Henderson County and flows NW into Willow Creek. Also known locally as Greer Creek.,fork,Henderson,,,
NCG22915,South Fork,rises in N McDowell County near Betsy and Hensley Ridges and flows SE into Toms Creek.,fork,McDowell,,,
NCG22916,South Fork,rises in NW McDowell County on the N slope of Pups Ridge and flows SE into Roses Creek.,fork,McDowell,,,
NCG22917,South Fork,rises in W Surry County and flows SE into Mitchell River.,fork,Surry,,,
NCG22918,South Fork,"rises in E Transylvania County and flows SE into W Henderson County, where it flows NE to join North Fork in forming Mills River. Sometimes also known as South Fork Mills River.",fork,Transylvania|Henderson,,,
NCG22919,South Fork Creek,rises in W Tyrrell County and flows N into Scuppernong River.,creek,Tyrrell,,,
NCG22920,South Fork Township,S Forsyth County.,township,Forsyth,4492571,36.01523,-80.31526
NCG22921,South Lake,NW mainland of Dare County. It drains into Alligator River.,lake,Dare,4492591,35.89989,-75.89824
NCG22922,South Point,N extremity of Pea Island in E Dare County. Lies at junction of Oregon Inlet and Atlantic Ocean.,point,Dare,4492622,35.77712,-75.52822
NCG22923,South Prong,"stream, rises in S Haywood County and flows NE into Shining Creek.",stream,Haywood,,,
NCG22924,South River,is formed on the Cumberland-Sampson county line by the junction of Black River and East Mingo Branch. It flows SE along the Cumberland-Sampson and Bladen-Sampson county lines into Black River near the Pender County line.,river,Bladen|Pender|Sampson,4492653,34.58322,-78.26944
NCG22925,South River,"community on the W side of South River near its mouth, N Carteret County.",community,Carteret,4492652,34.95877,-76.59687
NCG22926,South River,"rises in N Carteret County and flows N approx. 9½ mi. into Neuse River. Appears on the Moseley map, 1733.",river,Carteret,4492652,34.95877,-76.59687
NCG22927,Southwest Creek,rises in N Carteret County and flows NE into South River.,creek,Carteret,4492779,34.91933,-76.54798
NCG22928,Southwest Creek,"rises in SW Lenoir County and flows NE into Neuse River. Appears as Salmon Creek on the Moseley map, 1733; called Canterbury Creek by Governor Arthur Dobbs; and appears as Southwest Creek on the Collet map, 1770. Scene of 1863 Battle of Wyse Fork, which see.",creek,Lenoir,4492781,35.26572,-77.51052
NCG22929,Spanish Oak Branch,rises in W central Transylvania County and flows S into Catheys Creek.,branch,Transylvania,4492817,35.19317,-82.77179
NCG22930,Spencer,"town in E Rowan County. Construction of shops for the Southern Railway was begun there in 1896. Inc. in 1901 and named for Samuel Spencer (1847-1906), president of Southern Railway. Whiteheads Mill appears on Grants Creek near present site of Spencer on the Collet map, 1770. Alt. 747. Home to North Carolina Transportation Museum, a State Historic Site.",town,Rowan,4492871,35.69236,-80.43478
NCG22931,Spencer Mountain,"E central Gaston County. Broadcast towers are there. Named for Zachariah Spencer, local Loyalist (Tory) who was captured during Revolutionary War, tried, and condemned to be shot. He turned ""Whig,"" promising allegiance to the new republic; having no Bible, he took an oath on an almanac and was released. Alt. 1,304.",mountain,Gaston,4492880,35.29708,-81.11535
NCG22932,Spice Cove Branch,rises near Louis Ray Knob in NE Buncombe County and flows NW through Spice Cove into North Fork Ivy Creek.,branch,Buncombe,,,
NCG22933,Spring Branch,rises in E Craven County and flows SE into Broad Creek.,branch,Craven,,,
NCG22934,Spring Branch,rises in S Greene County and flows E into Tyson Marsh.,branch,Greene,4492962,35.44266,-77.71859
NCG22935,Spring Branch,rises in E Johnston County and flows SW into Little River.,branch,Johnston,4492964,35.49933,-78.14944
NCG22936,Spring Branch,rises in S Lenoir County and flows NW into Southwest Creek.,branch,Lenoir,4492965,35.19544,-77.60608
NCG22937,Spring Branch,rises in NE Onslow County and flows NE into Grants Creek.,branch,Onslow,4492969,34.79794,-77.20023
NCG22938,Spring Branch,rises in central Wake County and flows NW into House Creek.,branch,Wake,,,
NCG22939,Spring Creek,rises in W Alexander County and flows SW into Lower Little River.,creek,Alexander,4492981,35.9093,-81.21897
NCG22940,Spring Creek,community in SE Beaufort County.,community,Beaufort,4492984,35.32433,-76.65604
NCG22941,Spring Creek,rises in SE Brunswick County and flows SE into Walden Creek.,creek,Brunswick,4492986,33.92684,-78.22778
NCG22942,Spring Creek,rises in NW Columbus County near the Bladen County line and flows NE into Horsepen Creek.,creek,Columbus|Bladen,,,
NCG22943,Spring Creek,community in W Madison County on Spring Creek.,community,Madison,4492988,35.89816,-82.82681
NCG22944,Spring Creek,rises in N Mitchell County and flows SE into Big Rock Creek.,creek,Mitchell,4492989,36.10734,-82.19485
NCG22945,Spring Creek,rises in E Pamlico County and flows NE into Bonner Bay.,creek,Pamlico,4492990,35.14822,-76.59159
NCG22946,Spring Garden,community in NW Craven County on Neuse River. A farming area that has retained the name of the plantation of Governor Richard Dobbs Spaight.,community,Craven,4492996,35.20433,-77.15551
NCG22947,Spring Hill,community in E Halifax County. Alt. 70.,community,Halifax,4493007,36.2071,-77.4333
NCG22948,Spring Hope,community in E Craven County.,community,Craven,4493027,35.19516,-76.97939
NCG22949,Spring Mountain,"NE Alexander County. Alt. 1,620.",mountain,Alexander,4493042,35.96736,-81.01286
NCG22950,Spring Mountain,SW Buncombe County NE of Twelve O'Clock Top.,mountain,Buncombe,4493044,35.54095,-82.35262
NCG22951,Springfield,community in W Scotland County on Gum Swamp Creek.,community,Scotland,4493075,34.78294,-79.53283
NCG22952,Squirrel Branch,rises in SW Gaston County and flows NE into Crowders Creek.,branch,Gaston,4493133,35.23264,-81.30453
NCG22953,Squirrel Branch,rises in N Guilford County and flows E into Reedy Fork Creek.,branch,Guilford,,,
NCG22954,Squirrel Creek,rises in central Avery County and flows W into North Toe River.,creek,Avery,4493136,36.06568,-82.00178
NCG22955,St. George's Parish,"Church of England, Anson County, est. in 1750 when the county was formed and coextensive with it. Composed of 969 white taxable inhabitants in 1767, who were described as ""in general poor & incapable to support a Minister.""",parish,Anson,,,
NCG22956,St. George's Parish,"Church of England, Northampton County, est. 1758 when Northwest Parish was divided. The W part became St. George's and, after 1759, when the E part of Northampton became a part of Hertford County, the parish was coextensive with the county. In 1767 there were 1,600 white taxables living in the parish. Records of St. George's Parish, 1773-1814, are in the North Carolina State Archives, Raleigh.",parish,Northampton|Hertford,,,
NCG22957,St. John's Parish,"Church of England, Carteret County, probably was est. with the formation of the county in 1722. It is mentioned as early as 1724. Coextensive with the county. In 1767 there were 470 white taxables in the parish. The vestry book of St. John's Parish, 1742-43, in 3 volumes, is in the North Carolina State Archives, Raleigh.",parish,Carteret,,,
NCG22958,St. John's Parish,"Church of England, Onslow County, was est. in 1734 with the formation of the county and coextensive with it. In 1767 the parish had 716 white taxables described as ""willing to receive tho’ hardly capable of making provisions for Minister.""",parish,Onslow,,,
NCG22959,St. John's Parish,"Church of England, Granville (later Bute) County, est. in 1746 with the formation of Granville County. Coextensive with the county. In 1758 the parish was divided, creating Granville Parish in the W; St. John's Parish was in the E. Bute County, created in 1764, and the parish were coextensive. In 1767 there were 1,299 white taxables in St. John's Parish. Warren and Franklin Counties were formed from Bute County in 1779.",parish,,,,
NCG22960,St. Johns,"community in SW Hertford County at the head of Chapel Branch. Mentioned in local records as early as 1722. Douglas Ordinary appears on the Collet map, 1770, at the site.",community,Hertford,,,
NCG22961,St. Martin's Parish,"Church of England, Bladen County, est. in 1734 when the county was formed and coextensive with the county. The parish had 791 white taxables in 1767, described as being ""in middling circumstances.""",parish,Bladen,,,
NCG22962,St. Martin's Parish,"Church of England, Martin County, est. 1774 with the formation of the county and coextensive with it.",parish,Martin,,,
NCG22963,Stacy,community in NE Carteret County on a point of land extending into Core Sound from the mainland. Was called Piney Point prior to 1888.,community,Carteret,4493155,34.84989,-76.41575
NCG22964,Stallings,"community in E Franklin County. Alt. 347. Est. 1880. Named for J. M. Stallings, who est. a cotton gin and sawmill there.",community,Franklin,4493188,36.09404,-78.16527
NCG22965,Stanley Creek,rises in NE Gaston County and flows SE into Dutchmans Creek.,creek,Gaston,4493230,35.32569,-81.02258
NCG22966,Star Branch,"rises near Oaks Knob, W Avery County, and flows NE into Roaring Creek.",branch,Avery,,,
NCG22967,Starkeys Creek,"rises in W Carteret County and flows S approx. 3 mi. into Pettivers Creek. Named for John Starkey, colonial treasurer and member of the Assembly.",creek,Carteret,,,
NCG22968,Staunton,community in W Wilkes County on North Prong Lewis Fork Creek.,community,Wilkes,4493332,36.19541,-81.31315
NCG22969,Steel Creek,rises in S Transylvania County and flows SW into Little River.,creek,Transylvania,4493350,35.15039,-82.69929
NCG22970,Steep Hill Branch,rises in W Carteret County and flows W approx. 3 mi. into White Oak River.,branch,Carteret,,,
NCG22971,Stepps Gap,"on Kings Mountain on Cleveland-Gaston county line. Alt. 1,040.",gap,Cleveland|Gaston,4493410,35.18597,-81.33342
NCG22972,Stevens,"community in W Union County served by post office, 1865-1905.",community,Union,,,
NCG22973,Stevens Creek,rises in N Haywood County and flows NE into Pigeon River.,creek,Haywood,4493429,35.67232,-83.02292
NCG22974,Stevens Creek,"rises in SE Mecklenburg County and flows S into Union County, where it enters Duck Creek.",creek,Mecklenburg|Union,4493430,35.13987,-80.63673
NCG22975,Stevens Mill,"community in NW Union County on Goose Creek served by post office, 1852-68. Formerly called Stevens.",community,Union,,,
NCG22976,Stewart Creek,"rises SE of the town of Warsaw in W Duplin County and flows SW into Six Runs Creek in E Sampson County. Appears as Stewards Creek on the Collet map, 1770.",creek,Duplin|Sampson,4493471,34.88989,-78.21472
NCG22977,Stewart Creek,rises in N Mecklenburg County and flows S to join Taggart Creek in forming Sugar Creek.,creek,Mecklenburg,4493457,35.22431,-80.86868
NCG22978,Stewarts Creek,rises in W Cumberland County and flows SE into Beaver Creek.,creek,Cumberland,4493455,35.06516,-78.9942
NCG22979,Stewarts Creek,rises in E Hoke County and flows SE onto Cumberland-Hoke county line and into Rockfish Creek.,creek,Cumberland|Hoke,4493455,35.06516,-78.9942
NCG22980,Stewarts Creek,"rises in W Forsyth County and flows SE into Muddy Creek. Until some time prior to 1762, it was known as Tomahawk Branch. In that year, Joseph Stewart settled near its banks, and it presumably took his name. It appears as Stewarts Creek on the Collet map, 1770, but small streams flowing into it are still known as Tomahawk Creek and Little Tomahawk Creek.",creek,Forsyth,,,
NCG22981,Stewarts Creek,rises in S Harnett County and flows SE into Little River.,creek,Harnett,4493469,35.2635,-78.7503
NCG22982,Stillhouse Branch,rises in S Avery County and flows NW into Whiteoak Branch.,branch,Avery,,,
NCG22983,Stillhouse Branch,rises in central Cherokee County and flows SE into Valley River.,branch,Cherokee,4493503,35.21203,-83.77768
NCG22984,Stillhouse Branch,rises in N Macon County and flows W into Rose Creek.,branch,Macon,4493510,35.25565,-83.43766
NCG22985,Stillhouse Branch,rises in S Macon County and flows SW into Tessentee Creek.,branch,Macon,4493510,35.25565,-83.43766
NCG22986,Stone Creek,rises in SW Henderson County and flows SE into Rock Creek.,creek,Henderson,4482520,35.20123,-82.51068
NCG22987,Stone Mountain,"on the Alleghany-Wilkes county line. Alt. 3,879.",mountain,Alleghany|Wilkes,4493565,36.39374,-81.04341
NCG22988,Stone Mountain,"SE Buncombe County N of Jarvis Mountain. Alt. 3,700.",mountain,Buncombe,,,
NCG22989,Stone Mountain,"W Transylvania County S of Butter Gap. Alt. 3,698.",mountain,Transylvania,4493563,35.24761,-82.81374
NCG22990,Stone Mountain,NE Watauga County E of Grassy Creek.,mountain,Watauga,4493564,36.29318,-81.62011
NCG22991,Stoney Creek,"rises in S Hertford County and flows in an inverted arc into Ahoskie Swamp. Stony Bridge appears on the Moseley map, 1733, as spanning the stream S of the present town of Ahoskie. Appears as Stony Creek Bridge on the Collet map, 1770; as Bonner Bridge on the MacRae map, 1833; and as Jernigan's Bridge on the soil survey map, 1916.",creek,Hertford,4493630,36.24599,-76.95801
NCG22992,Stony Creek,"rises in N central Bertie County and flows N into Hertford County, where it enters Ahoskie Creek.",creek,Bertie|Hertford,4477263,36.21877,-76.96857
NCG22993,Stony Creek,is formed in NE Buncombe County by the junction of Carter and Mineral Creeks. It flows N into Dillingham Creek.,creek,Buncombe,4493628,35.75734,-82.41818
NCG22994,Stony Creek,"community in S Caswell County. A post office operated there, 1836-1905.",community,Caswell,4493629,36.25875,-79.42002
NCG22995,Stony Creek,rises in E Lee County and flows NW into Lick Creek.,creek,Lee,4493631,35.53321,-79.08557
NCG22996,Stony Creek,"is formed in W Nash County by the junction of Big and Little Peachtree Creeks and flows SE into Tar River. Appears on the Collet map, 1770.",creek,Nash,4493633,35.95765,-77.81192
NCG22997,Stony Creek,rises in E Orange County and flows NE into Eno River.,creek,Orange,4493634,36.04875,-79.01195
NCG22998,Stony Creek,rises in E Surry County and flows SW into Ararat River.,creek,Surry,4493635,36.53902,-80.71757
NCG22999,Stony Creek,"rises in central Wayne County and flows SW into Neuse River. Named in local records as early as 1756. The name appears as Rocky Creek on the Price map, 1808.",creek,Wayne,4493603,35.33822,-77.99471
NCG23000,Stony Creek Township,E Nash County.,township,Nash,4493645,35.97711,-77.84004
